label,entity,adjective,is_negated,sentiment,competence,morality,dehuman_flag,negated_dehuman_flag,dehuman_category
RU_POLITICAL,russia,deliberate,False,-0.6982,-0.7521,-0.3372,0,0,
RU_POLITICAL,russia,further,False,0.0,0.679,0.1394,0,0,
UKR_POLITICAL,ukraine,explosive,False,0.0,0.1681,-0.8323,0,0,
INTL_ACTORS,un,unprecedented,False,-0.8873,0.7364,-0.5512,0,0,
INTL_ACTORS,un,unprecedented,False,-0.6066,0.7364,-0.5512,0,0,
RU_POLITICAL,russia,illegal,False,0.0,-1.0007,-1.5436,0,0,
INTL_ACTORS,un,alive,False,0.7931,0.0146,0.4595,0,0,
UKR_POLITICAL,ukraine,numerous,False,0.7889,0.8844,-0.1736,0,0,
INTL_ACTORS,un,countless,False,0.7889,-0.0183,0.1703,0,0,
UKR_POLITICAL,ukraine,dignified,False,0.6147,-0.1569,1.687,0,0,
INTL_ACTORS,un,exceptional,False,0.9493,1.992,1.0184,0,0,
INTL_ACTORS,un,unique,False,0.9466,2.2745,0.857,0,0,
INTL_ACTORS,un,flexible,False,0.0,2.2291,0.3933,0,0,
INTL_ACTORS,un,coordinated,False,0.0,1.0612,-0.6122,0,0,
INTL_ACTORS,un,fit,False,0.0,0.8412,0.8329,0,0,
INTL_ACTORS,un,dignified,False,0.5598,-0.1569,1.687,0,0,
INTL_ACTORS,un,efficient,False,0.0,2.2524,0.1031,0,0,
UKR_POLITICAL,ukraine,foster,False,0.0,0.2735,0.4439,0,0,
INTL_ACTORS,un,strange,False,0.0,-0.8699,-0.3898,0,0,
INTL_ACTORS,un,countless,False,-0.9216,-0.0183,0.1703,0,0,
UKR_POLITICAL,ukraine,limited,False,-0.9026,0.379,0.1615,0,0,
CIVILIANS,civilians,excessive,False,-0.5836,-1.3509,-0.9652,0,0,
WEST_ACTORS,eu,very,False,-0.7965,0.7466,0.6939,0,0,
WEST_ACTORS,eu,surprised,False,0.6846,-0.2833,0.4679,0,0,
INTL_ACTORS,un,emotional,False,0.6846,-0.5752,0.8114,0,0,
INTL_ACTORS,un,logical,False,-0.4977,0.505,0.4526,0,0,
INTL_ACTORS,un,unconcealed,False,-0.8491,-0.6565,-0.1489,0,0,
INTL_ACTORS,un,more,False,-0.8491,0.8631,0.4455,0,0,
RU_POLITICAL,kremlin,bold,False,-0.8165,0.6292,0.2727,0,0,
RU_POLITICAL,russia,confidential,False,0.0,0.1688,-0.0338,0,0,
RU_POLITICAL,russia,confidential,False,-0.7551,0.1688,-0.0338,0,0,
INTL_ACTORS,un,unclear,False,0.0,-1.4318,-0.4139,0,0,
WEST_ACTORS,usa,simultaneous,False,-0.9138,1.0543,-0.2761,0,0,
RU_POLITICAL,russia,conscious,False,-0.9041,0.1079,0.988,0,0,
RU_POLITICAL,russia,criminal,False,-0.9041,-0.7445,-1.6987,0,0,
WEST_ACTORS,usa,dependable,False,0.0,1.569,0.7124,0,0,
WEST_ACTORS,usa,wise,False,0.0,0.1737,0.7025,0,0,
UKR_POLITICAL,yermak,problematic,False,-0.8166,-1.2296,-0.4754,0,0,
INTL_ACTORS,un,unmatched,False,0.6368,1.7349,0.3796,0,0,
UKR_POLITICAL,ukraine,deadly,False,0.0,-0.4907,-1.8495,0,0,
UKR_POLITICAL,ukraine,serious,False,0.0,0.0489,0.1019,0,0,
RU_POLITICAL,moscow,workable,False,0.6752,0.4048,0.7014,0,0,
WEST_ACTORS,usa,infuriating,False,-0.9356,-2.0148,-0.8705,0,0,
WEST_ACTORS,usa,most,False,-0.6292,0.8378,0.2542,0,0,
WEST_ACTORS,usa,personal,False,-0.6292,1.1114,0.7794,0,0,
WEST_ACTORS,usa,easy,False,-0.8328,1.3854,0.9451,0,0,
WEST_ACTORS,usa,regular,False,-0.8328,0.7411,0.3868,0,0,
CIVILIANS,refugees,temporary,False,-0.4966,-0.5069,0.0551,0,0,
RU_POLITICAL,russia,massive,False,-0.7675,0.1972,-0.7881,0,0,
RU_POLITICAL,russia,fragile,False,-0.7959,-1.6087,0.3872,0,0,
UKR_POLITICAL,ukraine,evident,False,-0.743,-0.1736,0.3453,0,0,
INTL_ACTORS,un,sanctioned,False,-0.743,-0.1684,-1.0993,0,0,
UKR_POLITICAL,ukraine,substantive,False,0.0,0.1175,0.988,0,0,
RU_POLITICAL,russia,concrete,False,0.0,0.7924,0.5239,0,0,
RU_POLITICAL,russia,natural,False,0.0,1.2376,1.0435,0,0,
RU_POLITICAL,kremlin,more,False,0.0,0.8631,0.4455,0,0,
RU_POLITICAL,kremlin,more,False,0.0,0.8631,0.4455,0,0,
INTL_ACTORS,un,undeniable,False,0.0,0.0271,0.3131,0,0,
WEST_ACTORS,usa,unprepared,False,-0.5015,-2.4821,-0.2569,0,0,
INTL_ACTORS,un,unipolar,False,-0.5811,-0.9609,-0.4154,0,0,
INTL_ACTORS,un,unipolar,False,0.0,-0.9609,-0.4154,0,0,
RU_POLITICAL,russia,presidential,False,0.0,-0.373,0.0565,0,0,
UKR_POLITICAL,ukraine,powerful,False,0.0,2.5081,-0.662,0,0,
UKR_POLITICAL,ukraine,attractive,False,0.0,1.1653,0.7476,0,0,
WEST_ACTORS,eu,impossible,False,0.0,-0.6195,0.1752,0,0,
WEST_ACTORS,eu,intra,False,0.0,0.247,-0.5866,0,0,
INTL_ACTORS,un,most,False,-0.6678,0.8378,0.2542,0,0,
INTL_ACTORS,un,most,False,-0.8103,0.8378,0.2542,0,0,
INTL_ACTORS,un,countless,False,-0.9407,-0.0183,0.1703,0,0,
INTL_ACTORS,un,countless,False,-0.9407,-0.0183,0.1703,0,0,
INTL_ACTORS,un,unimaginable,False,-0.8717,-0.5957,-0.577,0,0,
WEST_ACTORS,usa,presidential,False,0.0,-0.373,0.0565,0,0,
INTL_ACTORS,un,unlawful,False,0.0,-1.228,-1.6359,0,0,
INTL_ACTORS,un,unlawful,False,-0.7908,-1.228,-1.6359,0,0,
RU_POLITICAL,russia,worldwide,False,-0.5526,1.821,-0.0251,0,0,
INTL_ACTORS,un,undeniable,False,0.0,0.0271,0.3131,0,0,
INTL_ACTORS,un,unlawful,False,0.0,-1.228,-1.6359,0,0,
INTL_ACTORS,un,unlawful,False,-0.8024,-1.228,-1.6359,0,0,
INTL_ACTORS,un,unlawful,False,-0.8024,-1.228,-1.6359,0,0,
UKR_POLITICAL,ukraine,sad,False,-0.8024,-1.7051,0.2023,0,0,
INTL_ACTORS,un,unlawful,False,-0.8024,-1.228,-1.6359,0,0,
WEST_ACTORS,usa,immeasurable,False,-0.9002,-0.2233,0.5659,0,0,
INTL_ACTORS,un,unable,False,0.0,-1.0163,-0.0372,0,0,
RU_POLITICAL,russia,very,False,-0.812,0.7466,0.6939,0,0,
INTL_ACTORS,un,unprovoked,False,-0.5979,-1.8539,-1.4853,0,0,
WEST_ACTORS,eu,honest,False,0.0,0.0523,1.3339,0,0,
WEST_ACTORS,eu,postwar,False,0.0,-0.4251,0.4018,0,0,
INTL_ACTORS,un,unprecedented,False,0.0,0.7364,-0.5512,0,0,
RU_POLITICAL,moscow,imperial,False,-0.8991,0.0058,-0.6394,0,0,
WEST_ACTORS,eu,obsolete,False,-0.8991,-1.1535,-0.5852,0,0,
INTL_ACTORS,un,countless,False,-0.9199,-0.0183,0.1703,0,0,
INTL_ACTORS,un,countless,False,-0.9199,-0.0183,0.1703,0,0,
RU_POLITICAL,russia,imperial,False,-0.8118,0.0058,-0.6394,0,0,
INTL_ACTORS,un,heinous,False,-0.8118,-1.3882,-1.9556,0,0,
RU_POLITICAL,russia,frozen,False,0.0,-0.581,0.1731,0,0,
WEST_ACTORS,trump,lucrative,False,0.0,0.3156,-0.754,0,0,
WEST_ACTORS,trump,undeniable,False,0.0,0.0271,0.3131,0,0,
INTL_ACTORS,un,simplistic,False,0.0,-0.9278,0.3302,0,0,
WEST_ACTORS,trump,informal,False,0.0,0.2378,0.8604,0,0,
INTL_ACTORS,un,unconventional,False,0.0,0.1657,-0.3289,0,0,
UKR_POLITICAL,ukraine,explicit,False,-0.7348,0.0394,-0.0591,0,0,
INTL_ACTORS,un,unoccupied,False,-0.7348,-1.2387,0.3419,0,0,
INTL_ACTORS,un,respective,False,-0.6151,0.6697,0.1291,0,0,
WEST_ACTORS,trump,longtime,False,0.0,0.3177,-0.2577,0,0,
INTL_ACTORS,china,crony,False,0.0,-1.4634,-1.7565,0,0,
INTL_ACTORS,china,apparent,False,0.0,-0.6438,-0.0432,0,0,
WEST_ACTORS,eu,primary,False,0.0,0.6692,0.274,0,0,
UKR_POLITICAL,ukraine,justifiable,False,0.0,-0.7747,0.3749,0,0,
UKR_POLITICAL,ukraine,unwise,False,-0.5952,-2.129,-0.9858,0,0,
RU_POLITICAL,russia,unrealistic,False,0.0,-1.8946,-0.3477,0,0,
RU_POLITICAL,russia,unwise,False,0.0,-2.129,-0.9858,0,0,
RU_POLITICAL,russia,unimaginative,False,0.0,-2.4545,-0.7368,0,0,
RU_POLITICAL,russia,imperial,False,0.0,0.0058,-0.6394,0,0,
RU_POLITICAL,russia,diminished,False,-0.7848,-1.2205,0.0766,0,0,
INTL_ACTORS,un,unproven,False,-0.7848,-1.5284,-0.6826,0,0,
RU_POLITICAL,russia,imperial,False,-0.7848,0.0058,-0.6394,0,0,
RU_POLITICAL,russia,authoritarian,False,-0.7848,-1.3877,-2.0163,0,0,
INTL_ACTORS,un,unrealistic,False,-0.5038,-1.8946,-0.3477,0,0,
INTL_ACTORS,un,liberal,False,-0.5038,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.5038,-0.9594,-0.2297,0,0,
INTL_ACTORS,un,liberal,False,-0.5038,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.5038,-0.9594,-0.2297,0,0,
RU_POLITICAL,russia,imperial,False,0.0,0.0058,-0.6394,0,0,
INTL_ACTORS,un,unsustainable,False,0.0,-2.0261,-1.2577,0,0,
INTL_ACTORS,un,liberal,False,-0.6244,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6244,-0.9594,-0.2297,0,0,
INTL_ACTORS,un,liberal,False,-0.6244,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6244,-0.9594,-0.2297,0,0,
INTL_ACTORS,un,liberal,False,-0.6244,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6244,-0.9594,-0.2297,0,0,
RU_POLITICAL,russia,ordinary,False,-0.6244,-0.0426,0.8944,0,0,
INTL_ACTORS,un,liberal,False,-0.6548,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6548,-0.9594,-0.2297,0,0,
RU_POLITICAL,russia,imperial,False,-0.6548,0.0058,-0.6394,0,0,
RU_POLITICAL,putin,soon,False,-0.6548,0.1884,0.1242,0,0,
INTL_ACTORS,un,liberal,False,-0.6548,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6548,-0.9594,-0.2297,0,0,
INTL_ACTORS,un,liberal,False,-0.6237,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6237,-0.9594,-0.2297,0,0,
INTL_ACTORS,un,liberal,False,-0.6237,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6237,-0.9594,-0.2297,0,0,
INTL_ACTORS,un,liberal,False,-0.6237,-0.5277,0.2433,0,0,
INTL_ACTORS,un,incompatible,False,-0.6237,-0.9594,-0.2297,0,0,
UKR_POLITICAL,ukraine,independent,False,0.6749,1.0854,0.372,0,0,
UKR_POLITICAL,ukraine,essential,False,0.0,1.225,1.1167,0,0,
RU_POLITICAL,moscow,imperial,False,0.0,0.0058,-0.6394,0,0,
INTL_ACTORS,un,unjustifiable,False,0.0,-1.9985,-1.1143,0,0,
RU_POLITICAL,russia,cheap,False,-0.6003,0.3061,0.0257,0,0,
RU_POLITICAL,russia,deployable,False,-0.8619,1.0882,-0.1669,0,0,
RU_POLITICAL,russia,staggering,False,-0.8619,-0.7349,-0.0775,0,0,
WEST_ACTORS,eu,technical,False,0.0,1.635,0.1399,0,0,
UKR_POLITICAL,ukraine,half,False,-0.599,0.0232,0.5287,0,0,
INTL_ACTORS,un,mandatory,False,0.0,-0.0294,-0.2065,0,0,
UKR_POLITICAL,ukraine,unique,False,0.7949,2.2745,0.857,0,0,
UKR_POLITICAL,ukraine,cool,False,0.0,0.8909,0.6543,0,0,
INTL_ACTORS,china,aware,False,0.0,0.1151,0.1133,0,0,
INTL_ACTORS,china,unlikely,False,0.0,-0.8203,-0.2337,0,0,
RU_POLITICAL,russia,russian,False,0.0,0.2014,0.0233,0,0,
INTL_ACTORS,china,temporary,False,0.0,-0.5069,0.0551,0,0,
RU_POLITICAL,russia,sure,False,0.0,0.4171,0.5704,0,0,
INTL_ACTORS,un,rigid,False,0.0,0.2648,-0.1788,0,0,
RU_POLITICAL,russia,russian,False,-0.5353,0.2014,0.0233,0,0,
WEST_ACTORS,eu,sharp,False,-0.5353,0.5591,0.1951,0,0,
RU_POLITICAL,russia,geopolitical,False,0.0,-0.0148,-0.6893,0,0,
WEST_ACTORS,eu,huge,False,0.5904,0.5508,-0.174,0,0,
INTL_ACTORS,un,appealing,False,0.5904,0.2261,0.7422,0,0,
INTL_ACTORS,un,livable,False,0.5904,0.1589,1.599,0,0,
WEST_ACTORS,eu,likely,False,0.0,-0.3397,-0.0507,0,0,
WEST_ACTORS,eu,existential,False,0.0,-0.631,0.5361,0,0,
WEST_ACTORS,usa,safe,False,0.0,0.7771,0.7522,0,0,
INTL_ACTORS,un,hostile,False,-0.8878,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,incompatible,False,-0.8878,-0.9594,-0.2297,0,0,
RU_POLITICAL,russia,scornful,False,-0.5758,-1.4245,-0.5927,0,0,
RU_POLITICAL,putin,consistent,False,-0.7391,0.9403,0.6484,0,0,
RU_POLITICAL,russia,nonviolent,False,0.0,-0.2148,0.6117,0,0,
UKR_POLITICAL,ukraine,front,False,0.0,0.6006,0.4623,0,0,
UKR_POLITICAL,kiev,insufficient,False,-0.7143,-1.4939,0.0227,0,0,
UKR_POLITICAL,ukraine,cultural,False,0.0,0.8317,0.6877,0,0,
UKR_POLITICAL,ukraine,literary,False,0.0,0.5401,0.793,0,0,
RU_POLITICAL,russia,crucial,False,0.0,0.5357,0.5324,0,0,
UKR_POLITICAL,ukraine,wholesale,False,-0.7456,0.7306,-0.3829,0,0,
INTL_ACTORS,un,marvelous,False,0.0,0.7084,0.936,0,0,
UKR_POLITICAL,ukraine,literary,False,0.0,0.5401,0.793,0,0,
UKR_POLITICAL,crimea,entire,False,-0.7329,0.4004,0.2851,0,0,
RU_POLITICAL,russia,complicated,False,0.0,-0.2699,-0.3509,0,0,
INTL_ACTORS,un,multi,False,0.0,1.5487,-0.1,0,0,
INTL_ACTORS,un,grand,False,0.0,0.7464,0.6349,0,0,
UKR_POLITICAL,ukraine,favorable,False,0.636,0.2723,0.18,0,0,
UKR_POLITICAL,ukraine,wise,False,0.0,0.1737,0.7025,0,0,
RU_POLITICAL,russia,endless,False,-0.564,-0.3685,0.1214,0,0,
RU_POLITICAL,russia,imperial,False,0.0,0.0058,-0.6394,0,0,
RU_POLITICAL,russia,ultimate,False,0.0,1.4996,0.4095,0,0,
UKR_POLITICAL,ukraine,exceptional,False,0.0,1.992,1.0184,0,0,
INTL_ACTORS,un,unpromising,False,0.0,-1.9997,-0.3271,0,0,
INTL_ACTORS,un,substantial,False,0.7415,0.6691,0.4745,0,0,
RU_POLITICAL,russia,electoral,False,0.8389,-0.713,-0.3308,0,0,
RU_POLITICAL,russia,inevitable,False,0.8389,-1.1798,-0.2232,0,0,
INTL_ACTORS,un,absent,False,0.0,-1.3505,0.2149,0,0,
UKR_POLITICAL,ukraine,agonising,False,0.0,-1.6127,-0.2214,0,0,
RU_POLITICAL,russia,unyielding,False,-0.724,-0.6035,-0.5055,0,0,
INTL_ACTORS,un,unpredictable,False,-0.5175,-1.578,-1.3379,0,0,
CIVILIANS,civilians,populated,False,0.0,-0.5121,-0.2126,0,0,
CIVILIANS,civilians,safe,False,0.0,0.7771,0.7522,0,0,
CIVILIANS,civilians,safe,False,0.0,0.7771,0.7522,0,0,
CIVILIANS,civilians,vital,False,0.0,0.7278,0.6316,0,0,
CIVILIANS,civilians,deadly,False,-0.8982,-0.4907,-1.8495,0,0,
INTL_ACTORS,un,front,False,-0.5199,0.6006,0.4623,0,0,
