label,entity,adjective,is_negated,sentiment,competence,morality,dehuman_flag,negated_dehuman_flag,dehuman_category
RU_POLITICAL,putin,harsh,False,-0.7499,-0.9191,-1.0979,0,0,
WEST_ACTORS,trump,dictatorial,False,-0.7499,-1.5413,-2.4329,0,0,
WEST_ACTORS,usa,democratic,False,-0.7374,-0.1872,0.6419,0,0,
WEST_ACTORS,usa,democratic,False,-0.6586,-0.1872,0.6419,0,0,
RU_POLITICAL,russia,faulty,False,-0.8389,-1.8216,-0.5138,0,0,
WEST_ACTORS,trump,not_sympathetic,True,0.6674,0.6929,-0.3193,0,0,
RU_POLITICAL,putin,independent,False,-0.6674,1.0854,0.372,0,0,
WEST_ACTORS,trump,faulty,False,-0.7731,-1.8216,-0.5138,0,0,
RU_POLITICAL,putin,misguided,False,-0.6433,-2.2499,-0.8849,0,0,
UKR_POLITICAL,ukraine,independent,False,-0.8267,1.0854,0.372,0,0,
UKR_POLITICAL,ukraine,independent,False,-0.8267,1.0854,0.372,0,0,
WEST_ACTORS,usa,philosophical,False,0.0,0.1871,1.3568,0,0,
WEST_ACTORS,usa,historical,False,0.0,0.9004,1.0418,0,0,
RU_POLITICAL,russia,frozen,False,0.0,-0.581,0.1731,0,0,
RU_POLITICAL,russia,sovereign,False,0.0,-0.478,0.455,0,0,
WEST_ACTORS,eu,entire,False,-0.6627,0.4004,0.2851,0,0,
RU_POLITICAL,russia,frozen,False,-0.6627,-0.581,0.1731,0,0,
RU_POLITICAL,russia,sovereign,False,-0.6627,-0.478,0.455,0,0,
INTL_ACTORS,un,further,False,-0.8272,0.679,0.1394,0,0,
RU_POLITICAL,russia,frozen,False,0.0,-0.581,0.1731,0,0,
RU_POLITICAL,russia,sovereign,False,0.0,-0.478,0.455,0,0,
RU_POLITICAL,russia,frozen,False,-0.7399,-0.581,0.1731,0,0,
RU_POLITICAL,russia,sovereign,False,-0.7399,-0.478,0.455,0,0,
RU_POLITICAL,russia,unclear,False,-0.7399,-1.4318,-0.4139,0,0,
RU_POLITICAL,moscow,special,False,0.0,1.2326,0.2925,0,0,
INTL_ACTORS,un,unprofitable,False,-0.6568,-1.913,-0.9983,0,0,
INTL_ACTORS,un,unacceptable,False,-0.6568,-1.8676,-0.9674,0,0,
RU_POLITICAL,russia,special,False,-0.7801,1.2326,0.2925,0,0,
RU_POLITICAL,moscow,reflexive,False,-0.6073,-0.6399,0.2047,0,0,
INTL_ACTORS,un,unfavorable,False,-0.882,-1.1941,-0.8233,0,0,
INTL_ACTORS,un,unclosed,False,-0.882,-1.829,-0.5578,0,0,
RU_POLITICAL,russia,frozen,False,-0.8472,-0.581,0.1731,0,0,
INTL_ACTORS,un,unfavorable,False,0.0,-1.1941,-0.8233,0,0,
INTL_ACTORS,un,unacceptable,False,-0.8473,-1.8676,-0.9674,0,0,
UKR_POLITICAL,ukraine,rotten,False,-0.8473,-2.1029,-1.4174,0,0,
RU_POLITICAL,russia,useful,False,0.0,1.2802,0.6552,0,0,
INTL_ACTORS,un,above,False,-0.9206,0.4971,0.7581,0,0,
WEST_ACTORS,usa,unfair,False,-0.8044,-1.9614,-1.2656,0,0,
UKR_POLITICAL,ukraine,geopolitical,False,0.0,-0.0148,-0.6893,0,0,
INTL_ACTORS,un,glossy,False,0.0,0.4175,0.6225,0,0,
WEST_ACTORS,trump,blatant,False,-0.879,-1.5486,-1.172,0,0,
RU_POLITICAL,russia,negative,False,-0.854,-0.7781,-0.3727,0,0,
UKR_POLITICAL,ukraine,more,False,-0.8266,0.8631,0.4455,0,0,
INTL_ACTORS,un,uncontrollable,False,0.0,-1.832,-1.3096,0,0,
INTL_ACTORS,un,entire,False,0.0,0.4004,0.2851,0,0,
RU_POLITICAL,russia,standard,False,-0.5296,1.3028,0.4275,0,0,
WEST_ACTORS,trump,interesting,False,0.0,0.8451,0.7901,0,0,
WEST_ACTORS,nato,interesting,False,0.0,0.8451,0.7901,0,0,
UKR_POLITICAL,ukraine,well,False,0.0,1.1192,0.5754,0,0,
UKR_POLITICAL,ukraine,useful,False,0.0,1.2802,0.6552,0,0,
UKR_POLITICAL,ukraine,alive,False,0.0,0.0146,0.4595,0,0,
INTL_ACTORS,un,unplanned,False,-0.5914,-1.6455,0.0428,0,0,
UKR_POLITICAL,ukraine,external,False,0.0,0.9673,-0.4673,0,0,
INTL_ACTORS,un,alone,False,0.0,-0.1124,0.6042,0,0,
INTL_ACTORS,un,unconventional,False,0.0,0.1657,-0.3289,0,0,
INTL_ACTORS,un,original,False,0.0,0.7165,0.6871,0,0,
INTL_ACTORS,un,unconventional,False,0.0,0.1657,-0.3289,0,0,
INTL_ACTORS,un,original,False,0.0,0.7165,0.6871,0,0,
INTL_ACTORS,un,managerial,False,0.0,0.1987,-0.1734,0,0,
INTL_ACTORS,un,expert,False,0.0,1.4512,-0.0218,0,0,
UKR_POLITICAL,ukraine,ideal,False,0.0,1.8023,1.1721,0,0,
WEST_ACTORS,usa,simple,False,-0.5062,1.1249,0.9273,0,0,
INTL_ACTORS,un,incredible,False,0.9373,1.2414,0.5834,0,0,
INTL_ACTORS,un,unique,False,0.0,2.2745,0.857,0,0,
INTL_ACTORS,un,unpleasant,False,-0.9391,-1.7048,-1.0704,0,0,
INTL_ACTORS,un,irritating,False,-0.9391,-1.7966,-0.7157,0,0,
INTL_ACTORS,un,capable,False,0.5127,1.7875,0.2008,0,0,
INTL_ACTORS,un,simple,False,0.0,1.1249,0.9273,0,0,
INTL_ACTORS,un,unchanged,False,0.0,-0.4911,0.4173,0,0,
WEST_ACTORS,usa,tiny,False,-0.8004,-0.286,0.4231,0,0,
UKR_POLITICAL,ukraine,excessive,False,-0.6986,-1.3509,-0.9652,0,0,
RU_POLITICAL,russia,willing,False,0.0,0.0487,0.4851,0,0,
INTL_ACTORS,un,geopolitical,False,0.0,-0.0148,-0.6893,0,0,
INTL_ACTORS,un,democratic,False,0.0,-0.1872,0.6419,0,0,
UKR_POLITICAL,ukraine,cosmic,False,0.0,-0.0881,0.2532,0,0,
UKR_POLITICAL,ukraine,powerful,False,0.0,2.5081,-0.662,0,0,
UKR_POLITICAL,yermak,conspiratorial,False,0.0,-1.0144,-1.5195,0,0,
UKR_POLITICAL,yermak,irritated,False,-0.5136,-1.9186,-0.209,0,0,
UKR_POLITICAL,zelensky,personal,False,0.0,1.1114,0.7794,0,0,
UKR_POLITICAL,zelensky,unofficial,False,0.0,-0.1581,-0.1384,0,0,
UKR_POLITICAL,zelensky,informal,False,0.0,0.2378,0.8604,0,0,
UKR_POLITICAL,yermak,monopolistic,False,-0.6918,-1.1332,-2.2333,0,0,
UKR_POLITICAL,yermak,pivotal,False,0.0,0.3702,0.1701,0,0,
UKR_POLITICAL,zelensky,regular,False,0.0,0.7411,0.3868,0,0,
