,title,date,text
42,Kyrylo Budanov's mission in Abu Dhabi: why it's worth paying attention to,"November 26 2025, 17:44","The name of Kyrylo Budanov is once again being actively discussed — this time not because of the Main Intelligence Directorate's operations, but because of his participation in the Abu Dhabi talks regarding the so-called peace plan. His appearance there is not a formality. Budanov enjoys a very high level of trust in the US, and this directly influenced the decision to invite him specifically. American journalist Michael Weiss in his in a post In X, it was recalled that for American intelligence, Budanov is not just the head of the intelligence service. He is one of their own. In particular, because he once underwent training at the CIA as part of Unit 2245 — not everyone has access to such programs. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
43,"Why now is the time for self-determination: not a war for territory, but a war of annihilation.","November 26 2025, 09:15","The war has reached a point of self-determination for its participants. The so-called peace plan became a trigger for such self-determination, albeit to a certain extent simulated. However, self-determination is necessary, and therefore the situation requires maximum clarity. This war might never have started, and then its participants would be solving other problems now. But after it started, and especially as it has continued in its current form, it has become a war of annihilation. In other words, for Russia, it will not end as long as Ukraine exists, and for Ukraine, there will be no peace as long as the Russian Federation exists. And no peace agreements will change this anymore. We did not choose the nature of this war. Russia determined it. But we cannot change this format. The war is symmetrical in its goals, but asymmetrical in its means. We cannot destroy Russia in the same way it is trying to destroy Ukraine. But that does not mean that our goal is unattainable. We just have to find another way. And, in principle, this method is well-known. Russia is rapidly degrading during the active phase of this war. And our task is to ensure that in this degradation, it passes the point of no return. It has already passed this point on many tracks: in relations with Europe, in strategic markets, in the technological race, and in reintegration projects in the post-Soviet space. But there is still work to be done: strategic armaments, relations with the United States, and authority in the Global South. Right now, irreversible processes are taking place in the financial and economic sphere of the aggressor country. Our task is simple: to keep the process from stopping. And the main thing here is to keep the priorities in focus. There may be a loss of square kilometers, but at the same time, the main goals are achieved. Or there may be a very ""advantageous offer"" that nullifies the entire strategy. However, armed confrontation and ""realities on the ground"" at this point already play a secondary role, serving only as arguments in politics and economics. Well, and at the same time, we ourselves need to simply survive. All of us... Original"
44,Behind the scenes of the negotiations: what does the conversation between Trump and Xi Jinping mean?,"November 25 2025, 09:35","The conversation between Trump and Xi, it seems, among other things, was intended to inform the PRC about the negotiations regarding the war in Ukraine. Was it about China's intervention or influence? Unlikely. It's more likely that Trump simply put the PRC on notice. The US is trying to speed up the negotiation process. Their logic is simple: freezing the conflict now under Trump's guarantees (if you want to understand more about this logic, ask GPT about the US's logic in Gaza). The main opponent of this approach is Europe, which is concerned about the lack of security guarantees for itself (Trump's word is not very reassuring to it). From the European perspective, the current negotiations are about their security guarantees. At the same time, we are catastrophically financially dependent on Europe: no European money means nothing. And in this regard, our negotiations are part of the EU negotiations, where we, especially against the backdrop of the corruption scandal and the lack of money from March 1, 2026, are very limited. We became part of these negotiations immediately after Trump's inauguration. But a year ago, our positions were much stronger. China is waiting. Why? Because even if peace comes tomorrow, the EU and Ukraine will need it. The model of economic coexistence imposed by the US cannot be sustainable because there are neither security guarantees nor economic profits. On the other hand, China does not seem to believe in quick solutions: neither Putin nor the EU is ready for them yet. Despite all this, we seem to have entered a brief window of opportunity for those same quick solutions. And here the ball is in Putin's court. The US is once again ready to offer him territories and a partial return to world politics (a gradual lifting of political and economic sanctions). It is unclear whether this will be enough for Putin, who dreams of a third pole of the world, especially considering that the EU has a controlling stake in lifting the sanctions. Original"
45,What we have the right to know about the progress of the negotiations right now,"November 24 2025, 19:22","We have the right to hear from the negotiators now, not about ""progress"" or what stage they are at... For many Ukrainians, this means nothing. There can be progress, but not in the national interests of Ukraine. But here are the answers that are needed before, not after: First, what exactly is being prepared? A legally binding agreement (whatever it may be called), a political statement, or a political-legal document? This cannot be a secret. We must know this NOW! Because there can be very different scenarios, particularly depending on the legal nature, the mechanisms for making commitments, and the implementation of domestic procedures. Secondly, what does ""achieving priorities and goals"" mean? Which priorities, which goals exactly? Those that were officially announced earlier (the Peace Formula of the President of Ukraine Volodymyr Zelenskyy), or some new ones? Thirdly, should the ceasefire be implemented before all of this (the current official Ukrainian position) or after (Russia's ultimatum demands)? There is no need to disclose the course of the negotiations. Please provide a public answer to at least these three questions. The people of Ukraine must know this before, not after... Original"
46,Ukraine is being killed by tolerance to corruption and the moral decay of the elites,"November 24 2025, 11:30","Ukrainian society is undeniably stained by corruption in every component of its life be it civic, economic, political and social. This disease is a type of roadblock that prevents greater society from experiencing transformative change and to live in daily freedom, finally emancipated from the residual effects of communism. Over and over again, this innate desire, expressed by a majority of Ukraines’ citizens, is a rebellion against living in a state of psychological purgatory, a morally compromised middle ground that borders on szhizophrenia. The majority have had enough. Despite political turmoil and pressure, as witnessed during the Maidan event, they are unable to escape the practice of corruption in civil life and so prevented to escape its oppression and experience political and spiritual freedom in daily life. The promise of transformation has not been fulfilled. Not all want to change. There is a large and very influential percentage of individuals in the lands highest offices that want to maintain the status quo and who refuse to accept the rivers’ flow towards societal transformation. They don’t want change because it would mean that they would not be able to continue their criminal and immoral ways. They refuse to submit to the rule of law or to the standards of proper moral and ethical behaviour. They are not us. But what to do? They must be identified, named in public, judged and separated for they are not worthy to participate in the political and civil life of the nation regardless of their wealth and reputation. They must be effectively ostracized. It is time for Ukraine to experience a historic political reformation. To this end, Ukraine must look to Martin Luther who inspired a religious rebellion against the moral corruption and the daily practices of the Catholic Church, and ultimately caused a political upheaval in the 17 century Europe, which, to this day, continues to provide the philosophical basis for the values of democratic societies of Europe. The religious upheaval caused by Luthers’ ""95 theses"" that he posted on the door of the Wittenberg church, focused specifically on the corrupt practices of the leadership of the Catholic Church and the selling of indulgences, that is, the selling of the promise of heaven for money. Luther focused on money, condemning this corrupt practice. And in the end, transformed the history of Europe. In the battle against corruption there can be no compromise whatsoever. Citizens and Ukrainian leadership must take on an attitude of ""zero tolerance"". This means that they adhere to an uncompromising message: there will be no acceptance of criminal corrupt behaviour of any kind, and at whatever level. To condemn corrupt behaviour begins with admission that corruption is morally always wrong. The excuse that this is the way the world works, can no longer be tolerated or accepted. Corruption is a form of spiritual disease. Period. We have it. If we do nothing, we will die and the Russians win. Corruption has the effects of preventing societal growth, but it has the power to kill a society. Ukraines’ corrupt leaders do not care if Ukraine dies. They only care about money and the prestige of position. For decades, Ukraine has lacked a moral framework for condemning corrupt behaviour. It must establish such a framework and develop a public language with which to deal with corruption, this must become the highest civil priority even in a time of war. Corruption, as Luther recognized, is a rot on the soul of our society. It is a sickness that eats away at the health of society, exterminating its strength and vitality and even its hope. The dirty secret of corruption is that corruption takes place in secret because we don’t want others to see and to be confronted and judged with our misdeeds. Corruption is not a crime that involves only the exchange of money or has only economic sense. Corruption is a moral and spiritual transgression. It is a deliberate act which each practitioner knows is morally wrong. He or she is fully ware that they are acting against their conscience or better judgement, let alone any standard of proper behaviour. Corruption takes place in secret because it would reveal our hypocrisy. We don’t want others to see and judge our misdeeds. The solution can be expressed quite simply; a corrupt society can be made clean by transperancy. A transperancy that seeks the truth and is based on facts. Not conspiracy or hear say, but objective facts. Creating a realistic picture that destroys lies and all forms of innuendo. The key is to assert knowledge based on fact. This well make us free. A ""gift"" behind a closed door. Furtive call when you think no else is listening and you believe you can’t be heard. We have all done it. We do it today. And think nothing of it. But some have found the courage to refuse. To say ‘no’ to corruption in Ukraine is the beginning of societal transformative change and the key element towards political reformation because it focusses on the individual. It is a declaration of taking on individual responsibility. Corruption also is a form of personal failure. A ""missing of the mark"" or standard. The Christian faith says this is sin. But by any standard, secular or otherwise, it is moral transgression, it is immoral, and thus, wrong. In the case of Timur Mindich and the allegation that he stole money from the public purse after extensive investigations by state authorities. What must be done? He must be charged and hauled to the court of law. He must stand trial in due time. Hopefully, he will receive a fair trial just like every single one of us would expect a fair trial if we were confronted with such serious allegations. If found guilty, he should be sent to jail to fulfil his punishment according to the law. In the playing out of this scenario, it doesn’t matter whether this alleged criminal is a close friend of the president or past partner. Mindich must, as an individual, take responsibility for his actions and give an account before the law. His trial must be seen as a test for overall Ukrainian society, its political leadership and the president. It will illustrate if, and, to what extent, Ukrainian society will no longer tolerate corruption within the ranks of its so-called elites. Most importantly will it demand a legal account for crimes committed at the highest economic and political level. A fair trial and ultimate conviction will be a stern warning to those who continue to perpetuate the practice of corruption in Ukraine. But this not about warnings. It's about setting a legal standard to punish corrupt crimes. In this case especially, the president’s behavior and statements must be closely monitored for any deviance from the highest ideals of jurisprudence. But the president cannot be condemned by ""guilt of association"". President Zelensky is neither Churchill or Martin Luther, but a successful entertainer and businessman who was elected president by a huge majority in a free and fair election. As president, he must condemn his friend and partner for his corruption and immoral behaviour. He must sign the paperwork to bring him back to Ukraine from his escape. He must make an example of him. The president’s past business partner must be brought before the courts and face trial. If convicted, he must go to jail. If properly done, it has the potential of becoming a foundational block for Ukraine’s political reformation."
47,Three factors to consider before creating an industrial park,"November 24 2025, 09:15","According to the open by catalog According to the Ministry of Economy of Ukraine, as of January 2025, 100 industrial parks were officially registered in Ukraine. The largest number of them are located in the Lviv region — 19 units, the Kyiv region and Kyiv — 13 units, and the Zakarpattia region — 10 units. Is it true that industrial parks genuinely facilitate entrepreneurial activity and can become drivers of significant economic change? What is the advantage of industrial parks? Industrial parks are not just about industry, but also about new opportunities for businesses and local communities. That's why more and more companies are choosing these locations for production development. Here are the advantages for those who become residents of an industrial park: Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
48,1932-2025. Ukrainians will no longer allow themselves to be destroyed with impunity – neither by Putin nor by Trump.,"November 23 2025, 10:15","The so-called ""Trump Plan"" is a Russian plan for Ukraine's capitulation, to which this American administration has added a price for its services. They wrote it down quite honestly and directly – we'll split the frozen Russian money with the Russians 50/50. In this regard, all Russian demands are present: the surrender of territories without a fight, denazification, demilitarization, non-aligned status, and the restoration of the Russian language, church, and propaganda. But there is one new point – a full, legally enshrined amnesty for all criminals. That is, for all those tortured and killed in Bucha and Kupyansk, for the children and women in the Mariupol theater, for the children in Okhmatdyt and in the apartment buildings of Ternopil, Dnipro, and Kyiv, for the torture and execution of prisoners, for the abduction of Ukrainian children, and for thousands of other absolutely horrific crimes, no one will be punished! Does this American administration think they'll go to heaven? Tell them that the most terrible level of hell awaits them for this! To demand that parents let their children's murderers go unpunished, only Trump, Vance, Rubio, and other Whitfields can make such an ultimatum. But it turns out that a whole year of negotiations, all those receptions by the British Royal Family, all those entreaties from European politicians, all those persuasions of Trump to help Ukraine stand firm, were all for nothing? Were all the promises and agreements flushed down the toilet? Because Trump's plan includes absolutely all Russian demands that have been put forward since the first day of the full-scale war. Absolutely all of them, and even more! The year 1939 and Hitler's occupation of Czechoslovakia are before our eyes. At that time, Czechoslovakia was given an ultimatum – to accept all of Germany's demands and not to resist. Then Chamberlain said: ""I have brought you peace!"" To which Churchill replied: ""England was offered a choice between war and dishonor. She chose dishonor and will get war."" But how would Vitko and Trump know history? It takes much more than counting profits in dirty deals. Day of Remembrance for the Victims of the Holodomors. How terrible it is to realize that they want to force us to agree with the first genocide of Ukrainians in the 21st century. This is so cynical that I see parallels with 1932, when the whole world turned a blind eye to the Holodomor – the genocide of Ukrainians, and now Trump is making an ultimatum to turn a blind eye to the genocide of Ukrainians. But a Ukrainian boy with a weapon in 2025 is not the same as a Ukrainian boy without a weapon, starving in 1932. We will never again let anyone destroy us with impunity! Never and no one! We don't need to put candles on our windowsills on this day; we need energy, military, and strategic facilities in Russia to burn with candles, preferably with the Kremlin towers. We survived the cold of the winter of 2023 with you. We lived and fought with you when the hordes stormed Kyiv, Kharkiv, Mykolaiv, Chernihiv, and Sumy. We survived with you when no one believed in us, we were not given weapons, and we were said goodbye to as if we were dead in February 2022. So what are you afraid of? No one will die twice, and he who receives dishonor will then receive war and genocide. The pathetic Trump administration is demanding that we meet all of Putin's demands. They have already blackmailed us by stopping funding, refusing to provide weapons, refusing to provide intelligence data, and making direct threats. They have not helped us at all, but have done everything to break us to the demands of Putin, who pompously repeats that ""all goals of the special military operation will be achieved."" We had dignity before Trump, and we will have dignity after Trump. We resisted when no one believed in us, but we believed in ourselves. We need the unity and resilience of the Ukrainian nation. Let them shove their plan for Ukraine's capitulation into the hole of a Thanksgiving turkey. Original"
49,A Dramatic Dilemma for Ukraine and Zelenskyy,"November 21 2025, 22:30","Trump's so-called peace plan came as a shock to Ukrainians and to Ukraine's European partners. Trump's ""swing"" has once again swung towards Russia. If we evaluate this plan as a whole, it is unacceptable. However, what is the drama, paradox, and dilemma of responding to this ""plan"" for Kyiv? President Zelenskyy articulated the drama of choice on November 21: ""Now is one of the most difficult moments in our history. Now the pressure on Ukraine is one of the most difficult. Now Ukraine may face a very difficult choice. Either a loss of dignity or the risk of losing a key partner. Either a difficult 28 points or an extremely difficult winter – the most difficult – and further risks. A life without freedom, without dignity, without justice. And for us to believe someone who has already attacked twice. They will be waiting for our answer."" For many, these words were no less of a challenge than Trump's 28 points. And they hold even more intrigue because these words don't contain an answer. And there can be no public response, because there is a problematic dilemma in responding to this ""peace plan"" from the Americans. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
50,"What does the ""peace plan"" from Trump and Putin mean, and how will politics affect the battlefield?","November 21 2025, 17:42","American representatives handed over 28 points to the Ukrainian leadership. These are not points that should make up a peace agreement; these are points from which a conversation about peace should begin, setting boundaries that Ukraine would have to agree to if it wanted Russia to immediately cease hostilities. In its essence, this is a plan of surrender: 1. Ukraine voluntarily cedes the entire territory of the Donetsk and Luhansk regions to Russia. Ukraine also cedes those areas of the Zaporizhzhia and Kherson regions that Russia currently occupies. Ukraine agrees that, along with Crimea, all these lands are Russia. 2. Ukraine agrees to lift the sanctions imposed on Russia by our allies since 2014 due to the occupation of Ukrainian lands. This means allowing Russia to restore its economy and increase funding for the Russian army. 3. Ukraine must voluntarily renounce its intention to join NATO and amend its Constitution. NATO troops will not be stationed on Ukrainian territory. This means giving up the only available security mechanism. 4. Ukraine must reduce its army to 600,000 people. That is, no matter what the aggressor does, the victim of aggression must limit its own defense capabilities. We can see how Trump's peace initiatives regarding the Gaza Strip and Iran are actually working. The escalation of hostilities has decreased, but blood is still being shed, and there are no prospects for lasting peace. There is one difference: the US is maximally strengthening the Israel Defense Forces, which is essentially the main guarantor of the peace agreements, and the US has even participated in joint combat operations. This is not the case in the Ukrainian format. In other words, instead of strengthening its ally, Ukraine, the US is agreeing to its weakening. Moreover, this weakening is not only the recognition of a defeat on the battlefield and the loss of territory. It is the weakening of the state's ability to develop and defend itself independently. Instead of strengthening the united front of NATO countries against Russia, Trump is splitting this front and not offering Europe a common security strategy. However, Trump's plan will only be valid in one case – if Ukraine agrees to it. Without Kyiv's consent, these 28 points will remain just another project, most of which Putin has repeatedly tried to impose. Trump did not issue an official ultimatum on behalf of the US – Trump showed that part of his job as US president was done. And he is trying to personally pressure Ukrainian leaders to agree. Ukraine's task is to demonstrate that such a US position does not reflect the real situation on the front lines and does not address the root causes of this war. Therefore, as before, Ukraine's position depends primarily on its own actions and strategy, not on the proposed plans. A significant number of NATO countries support us and disagree with Trump. There is also no firm position in support of such a precarious peace in the United States itself. The corruption scandal in the Ukrainian government is not related to the peace negotiation process; this is our internal affair. The key factor in any successful peace negotiations is the situation on the front. Only the stabilization of the front and the inability to break through it can force Putin to make concessions. And achieving this is entirely within our power. In many areas of the front, we are successfully holding back the enemy; we can do the same on the scale of the entire front. They only support and rely on the strong, who are capable of defending their strategies. Ukraine also needs its own strategy. Ukraine has every opportunity to make the necessary critical changes on the front, critical changes in the fight against corruption, and to counter ""Trump's peace plan"" with its own real peace plan; only the defense forces of Ukraine can become the guarantor of security. Political and informational maneuvers in war are secondary; the key element of war is the front, and only there is the basis for real negotiations determined. Original"
51,"""Voltage Spikes"": What Will Ukraine's Economy Be Like in December?","November 21 2025, 09:22","The beginning of winter is a period of new challenges for the economy. On the one hand, as last year, a possible ""arrhythmia"" in the energy supply will be key. Moreover, it is currently difficult to predict the extent of the damage to Ukraine's energy infrastructure and what other challenges the country will face. On the other hand, important factors will be the business strategy of enterprises in the event of power outages, the situation at the front, and the size of the ""safety cushion"" for 2026, which international financial assistance should undoubtedly become. The economy is suffering from constant power outages. Businesses are slowing down, facing a difficult choice: to hastily invest in alternative sources, raise prices, or reduce their activity. At the same time, a price revision in any industry that is closely linked to many others is the first step towards total inflationary ""aggression."" The cost of electricity Let me remind you that last year, under somewhat similar conditions, the economy ""sagged"" by almost 30%. And rising prices became an objective factor for businesses to avoid bankruptcy. At the same time, we understand that rising prices activate the ""virus"" of inflation and have a negative impact on the foreign exchange market – citizens buy up foreign currency to save their savings. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
52,GPA of 5.5 and zero motivation: what we lose when children do not see school for years,"November 20 2025, 13:14","Just recently, we completed an on-site training intensive for teenagers from the frontline and border regions. More than 250 eleventh-graders from Kherson, Mykolaiv, Sumy and Kharkiv regions attended. We have been working with these children for all four years of the full-scale war, and the difference between what we had before and what we have seen now is frankly frightening. Just two years ago, schoolchildren from a community near Kharkiv demonstrated strong knowledge of Ukrainian, math and English. Today, their average score is 5.5 out of 12. These are the same children, in the same communities where there has always been strong education and active teachers. But now there is fatigue, apathy, and a complete lack of motivation. Teachers say: ""This is the first time in years we've seen them offline. They haven't even seen each other."" In the areas under constant shelling, there is not even hybrid training – only online. And online, where alarms sound several times a day, is not an educational process, it is a struggle for survival. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors"
53,"Not a change of faces, but a change of paradigm. Otherwise, the ""dragon"" will win anyway","November 19 2025, 13:12","The political crisis is gaining momentum amid prolonged power outages and a difficult situation at the front. Ali Baba has acquired the features of a Schwarzian dragon and personifies the whole set of qualities of the main villain. ""Slaying the dragon"" is perceived as the most obvious and easiest way to solve problems. MPs and diplomats alike are uniting around this idea. And yes, this step seems to be a fairly logical way to dump the ballast that is dragging down the country. But... but Schwartz has some very good points in the play. First: ""The dragon cannot be simply killed. It can only be replaced by another."" And in the case of the head of the President's Office, this is very relevant . Because the buildings on Bankova Street have been definitely altered. No matter what you call it, it looks like either the NKVD, the Reich Commissariat, or the CPSU. Ever since the administration or the presidential office was placed there, the authorities have been corrupting all the actors who work there. As long as they are in contact with the high offices on the second floor of this building, everyone has had and still has a sense of exclusivity and divine election. So much so that they are trying to put on our heads exclusively their idea of an acceptable model of the exercise of power. The mechanism was described by George Orwell: ""To rule, and to rule for a long time, one must be able to distort the sense of reality."". The corruption scandal that has exposed the backstage of Ukrainian politics gives the country a chance to change not only the actors but also the way in which power is exercised. And the method chosen is this: either you do as you are told, or your future is among the janitors. By the time the tapes came out, the country felt like it was slowly slipping into autocracy, like a frog cooking on a fire. The marathoners in power were ready to tighten the screws on control over the media, the judiciary, and law enforcement agencies and began the final stage: a violent crackdown on the troublemakers. However, it was not possible to tighten the screws completely and establish full control due to the unexpected reaction of young people who categorically reject conformism and are the real carriers of the virus of freedom and European values. It was thanks to them that plans to preserve the governance model were thwarted. The plans that were so fervently defended in the Verkhovna Rada by well-known politicians of the old formation and those involved in the investigation. The reaction of pro-government telegram channels to the scandal today is mostly reduced to conspiracy theories. Either it's the ""Washington regional committee"" or ""Kremlin agents"" or both... by Kolomoisky's hands. If we don't get out of the paradigm of governing the state ""everything is mine, rules are mine, and exceptions are for my own"", then everyone will win, except you and me. This means that the dragon will win. Because Schwartz's second good point is precisely about the need to kill the dragon inside each of us. And we should not hide behind the war, trying to tighten the screws of free thinking and distort reality with hand-held telegram channels. Because the millions of dollars in cash that we saw were not used to defend the country. On the contrary, they were used to weaken it. Just as other schemes that have not yet been exposed continue to weaken the country. And we should not expect that simply changing the names of ministers, officials, or office characters to mythical ""worthies"" can change the system. While media, experts and international partners are infected with this magical thinking, the ""cogs"" of the system at the lower levels are waiting to see where to put the broken chain of flows. This week will show which way the president will choose: whether he is ready to get rid of his dragon. Because a lot depends on it. Original"
54,"Energy stability 2025-2026: forecasts, challenges and cautious optimism","November 19 2025, 11:17","Since early October 2025, the energy front has again become the main arena of confrontation. The aggressor has resumed attacks on infrastructure, targeting generation facilities and transformer substations in the regions. In such a situation, the question ""Will the power system survive the winter?"" ceases to be mere rhetoric and becomes a vital one. However, despite all the risks, most experts are cautiously optimistic. Let's analyze what this optimism is based on and what are the reasons for it. The enemy's tactics have changed The first thing worth noting is the change in the tactics of air attacks. Unlike in previous years, strikes on energy infrastructure have become targeted and regular. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






blackoutwinterattacks on the power gridenergy protection"
55,How to speak without violence in teams,"November 19 2025, 09:20","Imagine a colleague is late for a meeting. You've been waiting for 15 minutes, and your mind is spinning: ""Irresponsible. Always like that."" When she finally shows up, you say: ""You're as usual!"". Sound familiar? Scenes like this are not uncommon in the business world. They create tension in teams, increase conflicts and undermine trust. Every year, at the end of November, the global campaign "" 16 Days Against Violence "" starts. This is a good reason to talk about the fact that violence does not start with physical actions, but with words. Especially in team communication. Nonviolent Communication: A Tool for the Leader of the 21st Century Psychologist Marshall Rosenberg developed the concept of nonviolent communication (NVC). It has long been a part of corporate communication practices in companies with a developed culture. The idea is simple: speak not to defend or attack, but to understand. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






personal boundariesadvice from psychologistscommunication"
56,The first crisis of the book industry during the invasion: causes and consequences,"November 18 2025, 09:52","""What a crisis,"" readers, journalists, and everyone else who sees this word repeat. ""Unlike other businesses, you are growing,"" ""look at how many bookstores have opened, it must be that Folio is not keeping up with the market, you are losing, so you are hysterical,"" they say. ""Statistics show a huge growth,"" says the Ukrainian Book Institute . Let's see if this is true. Let's start again from the starting point. The last two years have seen the closure of dozens, if not hundreds, of bookstores. eSupport that saved the industry in the first months of the invasion. It also allowed the Russians to take half of the ""extra"" money out of Ukraine and fill warehouses on our territory. This has actually shaped the behavior of buyers for 2022 (many have forgotten about it): to buy up all the remaining Russian books before they are banned, to buy old leftover books by Ukrainian publishers at low prices, to be interested in new books from the Ukrainian classics, buying mostly the Big Three: Bahrianyi, Pidmohylnyi, Khvylyovyi. The story of 2023: bookstores begin to remove the remains of books originating from the aggressor state from the shelves, fakes of Russian books published there after the invasion appear on the markets, and smuggling also finds ways. Be careful, because smugglers are watching the behavior of the controlling authorities. They are silent. Publishers are taking over the largest niche at the time: books on Ukrainian history and culture. Publishers are cautiously buying the rights to world bestsellers in Ukrainian, still not understanding the potential of our market. Fall 2023. The market, after the psychological trauma of society due to the unsuccessful Ukrainian counteroffensive, is experiencing a complete reboot of the bestseller list, with American adult fairy tales-fantasy, romance, erotica-taking the place of everything Ukrainian. Those who bought the rights in time win the market. Gold embossing, loose paper, color cuts. The escapism of society finds its way into the top ten on the book market. It is better to read about the love of dragons than to see real dragons every night in the Ukrainian sky. Power outages only accelerate the growth of this part of the market. A year and a half later, the Ukrainian bestseller holiday takes place: publishers, in the struggle for the rights to favorite books of the 15-35 audience, start buying them at auctions, raising the bar for advances, thus increasing the average circulation. Those who lost the fight for the front-row bestsellers buy secondary books. Bookstores are increasing shelf space for these genres, making huge returns of books in other categories, especially children's and nonfiction, and not all Ukrainian classics, which have become too numerous, even make it to the shelves. New bookstores are opening – the increased assortment requires new shelves. The holiday lasts until the first months of 2025. To their credit, publishers are slowly but surely filling the market space that has been left by the Russians. But the limited number of qualified translators and editors makes them extremely cautious . Now we'll look at the picture in the most lucrative market niches. All figures are conditional, please look at them only as a ratio. We started with 100 titles and an average circulation of 2500 copies. The rights cost $1000-1500. Reprints, new reprints, rising prices along with quality. The reader likes it. Stage 2. 200 titles. The average circulation is 3500, the rights already cost $2000, and market participants are cautious. But everyone is waiting for the new season's offers. Readers are also getting the hang of it. Readers' clubs are emerging. Printing houses buy equipment for color cutting. stage 3, 1000 titles, rights prices $3000-4000. The print run is 5000. There are hundreds of beautiful and interesting books in the queue for translation and printing. Readers begin to ""sort through"" the goods, each looking for something different. The first illiquid titles in the genre appear. The waiting list for printing reaches four months. Other genres are also gradually developing. Bookstores make huge returns. Discounts begin. For now, seasonally and cautiously. Stage 4: Book prices rise due to expensive rights and rising translation costs. Readers reduce their demand – they have piles of books at home that they bought for future reference. Publishers are looking for money to pay off the printing houses, make big sales and systematic discounts through their own websites. Bookstores are losing demand and are also making discounts. Not only for one genre or products of several publishers. For everything (and which publisher would refuse to stop their own sales amid the general holiday?). Readers buy again, sometimes without money, free shelves, or desire. But it's free. Freebies don't make money. Publishers are working to return the money they have invested, bookstores are losing money . NOW WE ARE HERE. What will happen next? Next up will be Black Friday, which will not produce systemic growth-where else, if there were already three books for the price of two, five for the price of three, and even seven for the price of four. It is impossible to reduce prices further. They showed the bottom. Even on the Internet, the price of Google promotion is already higher than the possible profit. Bestsellers and long sellers have already been printed. If there is no full-fledged Black Friday, at least some, it will eat up the traditional December growth. After the holidays, the hangover will begin, with the closure of those businesses that saw the fall and winter season as their last chance. Those who are strong will continue to enter the market. This applies to both publishers and bookstores . Who will be responsible for everything? The printing houses that will be forced to shut down. Today, the four-month waiting list has dissolved. Now it is two to three weeks long. There are foreign orders. There are expectations that the production of textbooks-26 will begin not in the summer, but at least in April. This is all. Someone can tell me where I am wrong in my calculations? And the solution. There are three of them. None of them will appeal to the public reading. The first story is about traditional medicines. The state is finally launching a library program for the first time in five years. uAH 500 million is a cautious figure, a third of the minimum restoration standards laid down in the rules (5% of the funds). To be honest, we need UAH 2 billion (which is the average annual write-off). Plot two. A delayed crisis. The government removes restrictions that prevent publishers from receiving loans under the 5-7-9 program like other producers. Some will use the resource to fill the last niches in the market, others will self-destruct. We'll see . Plot three. A large roundtable discussion between publishers, sellers, printers, and the government. A package of laws: a single price, discount rules, a stock replacement program, the same lending, but most importantly, self-restraint for survival. Original"
57,"Sport, fear and kickbacks: how officials make money off of Deaflympians","November 17 2025, 13:48","The Deaflympics (competitions among athletes with hearing impairments) in Tokyo began on November 15. For Ukraine, these were to be days of sporting pride. Especially in table tennis, where we are traditionally strong and where the team has been preparing for years to bring gold. However, instead of winning titles and the national flag above the podium, we got a large-scale scandal that broke out right before the competition. A scandal that directly threatens the medals and the country's reputation. In recent weeks, the media has published several articles about how officials are making money from deaf athletes, turning disability sports into an instrument of pressure, fear, and kickbacks. We are talking about significant funds – about $20 million, which disabled athletes will receive as prize money at competitions. The primary source of information was not journalists or sports experts, but the athletes themselves. They argue that there is a rigid system of intimidation and enrichment in the sport of people with disabilities, both among Deaflympians (athletes with hearing impairments) and Paralympians. And the current conflict in the Deaflympic table tennis team has become a catalyst for public outcry . The position of the officials is well understood. The Sports Federation of the Deaf of Ukraine issued a statement with the eloquent headline ""Sensation or Fake"", where they emotionally denied the information from the athletes. That's why I decided to talk directly to the athletes, who do not have a ministry with a powerful bureaucracy behind them, but only the will, hard training and, perhaps, a need common to all mankind – the need for justice. Read the full article with a LIGA PRO subscription           Already have LIGA PRO? Log In  

                                opinion.informer.text                            

                                Articles published in the ""Opinions"" section reflect the point of view of the author and may not reflect the position of the LIGA.net editors                            






people with disabilitiesextortionkickbacks"
