title,date,text
"Adventurers will disappear, the public will lose",04-02-2026,"The milk economy reform promoted by the Minister of Finance is no longer a technical move in a regulatory field. It touches on one of the more sensitive fundamental branches in Israel, and it is no wonder that he chose to promote it through the Arrangements Law. According to the Ministry of Finance, the dairy industry in Israel suffers from over-planning: production quotas, target price, high tariffs and protection of domestic production. All these, according to the Finance Ministry, prevent competition and cause other high prices. The reform was intended to open the market to import, reduce regulation and impose efficiency."
"Adventurers will disappear, the public will lose",04-02-2026,"At the same time, domestic production has been damaged, closed, or reduced, the economy has become more dependent on imports, and the addition of the ""food security"" that Minister of Agriculture Avi Dichter made sure to add to the name of his office has become a sad joke. Therefore, it is important to clarify: What lies behind Smotrich's initiative, which supposedly believes in breaking old mechanisms, supports a liberal economy and disapproves of government protections, is probably the desire to crush on the needs of the kibbutz."
"Adventurers will disappear, the public will lose",04-02-2026,"It is possible that in the present situation small cowsheds, mainly colonies, do indeed have a hard time dealing with production. But the solution is not to hit with a five-pound hammer on a sensitive market, but to think how to do it correctly so it is true that the milk market in Israel needs reform. It is possible that in the present situation small cowsheds, mainly colonies, are already having a hard time dealing with production. But the solution is not to hit with a five-pound hammer on a sensitive market, but to think how to make it right:"
The order that would destroy the ultra-Orthodox mobilization – and harm us all,04-02-2026,"The new General Staff order is presented to the public as a move intended to promote the recruitment of Haredim into the IDF. In practice, it does exactly the opposite: it severely harms the chance to recruit Haredim who are useful to the army, and in a way harms non-Haredim as well. This is not a malfunction. This is a design. Those who wrote the order are not officers who are looking for a real solution to the shortage of fighters. The spirit and the principles are formulated by the ultra-Orthodox, in the IDF."
The order that would destroy the ultra-Orthodox mobilization – and harm us all,04-02-2026,"On the contrary: it pushes out the relevant population, encouraging the arrival of elderly Haredim to the positions of the home front – expensive and unnecessary officials – not in order to strengthen the army, but so that the IAF can present a false representation of the recruitment of Haredim. This is not without contribution, but with damage. The IDF needs combat fighters, not an inflated manpower that serves as a frontline."
The order that would destroy the ultra-Orthodox mobilization – and harm us all,04-02-2026,"The army will soon say: we have tried, it does not work, the ultra-Orthodox are not helpful and here comes the most serious part. The combination of all these components will result in exactly the result that the ultra-Orthodox planned in advance. The army will soon say: We have tried, it does not work, the ultra-Orthodox are not helpful. Then public pressure will go down, and the evasion will continue. And if this happens, what will they do in the PA?"
The order that would destroy the ultra-Orthodox mobilization – and harm us all,04-02-2026,"Then comes the order of the General Staff – an attempt to revive the outline, to provide him with military oxygen, and to allow his predecessors to claim that there is a realistic way to recruit Haredim, while in practice doing everything possible so that this does not happen. Some will say: perhaps the ICC will correct when it realizes that there are no fighters missing. Here there is no room for illusions. The answer was given by Maj. Gen. Ronny Noma, who headed a committee that examined the Haredims's's's's's's's's's's's's's."
"From ""All That Pete"" to ""All Baby""",04-02-2026,"When President Aharon Barak created ""everything that Pete"" he built a powerful legal weapon. Barak, who put the tool on the foundations of a complex legal philosophy, believed that the court must hold this weapon in its arsenals to protect the fundamental values of democracy. The fears that this weapon gives the judges too much power and a dangerous democracy is reassured by saying that the fact that the trial has become a tool for all things, does not mean that it has to be judged by all things."
"From ""All That Pete"" to ""All Baby""",04-02-2026,"If it was once said that ""the law is reason"" and then it was determined that ""the law is experience"" the president came and taught that ""the law is only imagination"". It can be disavowed whenever reality as we perceive it obliges us to do so. In words that no judge has ever dared to write, he states that ""the court is empowered and is even required to look away from the scope of the law and to examine it from the perspective of the law."""
"From ""All That Pete"" to ""All Baby""",04-02-2026,"The President directs them to this information, which is probably not acquired by him in the usual legal ways either - proof in admissible evidence or on the basis of ""judicial knowledge"" - for these have become dispensable luxuries in times of stress. The radicality of this text stands out against the stark contrast between him and the age-old judicial ethos, which the judge should not be influenced by the sensibilities of the court with which the radicalism of this text was against."
"From ""All That Pete"" to ""All Baby""",04-02-2026,"It is not remembered that a judge dared to write to his colleague that his reasoning is political like that of members of the Knesset and the government. He also makes it clear that his intention for the Netanyahu government ""will be an assembly whatever it is and there will be its opinions whatever it is."" By this he wishes to mention that even in the era of ""everything is Bibi"" everything is not allowed to the judge, even if it is alleged that ""everything is Netanyahu's."""
Israel needs bold leadership – not another political product,04-02-2026,"After years of little hard wording about them, a war that has taken so many lives, with the return of the last kidnapped space amid Israeli face-offs that we could not imagine under the auspices of a government that undermines its people, what the Israeli public lacks more than anything else is a leader. Not another sophisticated campaign, another rebranding, or another candidate ""fits for the spirit of the time."" Leader. Not one who lifts a finger to imitate a political direction, not one who speaks the language of the public's fears, not one."
Israel needs bold leadership – not another political product,04-02-2026,"It is the ability to tell the public the truth even when it is unpleasant but required and especially when it is feared for years to believe that there is no alternative but true leadership is the exact opposite: it is courage. It is willingness to pay a price. It is the ability to tell the public the truth even when it is unpleasant but required and especially when it is feared for years to believe that there is no alternative. When one hears Naftali Bennett, who is presented as a symbol of the ""buzz of change,"" one speaks about the fact that ""Israel's legitimacy to the government with Arabs."""
Israel needs bold leadership – not another political product,04-02-2026,"The significance is much deeper and more profound than it seems: Bennett signals to the public that it is better for him to return and sit with Netanyahu, with the extremists in the Likud and with non-Zionist partners, who are not part of the alliance of servants he boasts of – than to form a new, stable and courageous government, which will send home those who have inflicted on Israel the greatest disaster in its history and will leave them in their rightful place: outside of the shaping history of the state. The same pattern of the people fights against Gadiy Eisenkot."
Israel needs bold leadership – not another political product,04-02-2026,"When Eisenkot adopts the false narrative of ""extremists on both sides,"" he does not appease. He allows Pike, delegitimization and blackness that Netanyahu and his people have nurtured for years to penetrate into the heart of the mainstream. Instead of fighting against a real state of mind, he is now in need of a political change."
Israel needs bold leadership – not another political product,04-02-2026,"Not for an engineered product. Not for a character designed by consultants who are afraid of polls, but for a leader who believes in his power, who believes in the public, and who understands that the Israeli public is stronger, more virtuous and braver than they are told. Anyone who chooses otherwise will not be surprised when history skips him. Michal Beinisch is a high-tech entrepreneur, one of the founders of the Civil War."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"These days, when on the Knesset table lies the amendment to MK Limor Sun Har-Melech's Student Rights Law, one hears again the voices warning of ""extremity"" and claims that separation in studies will necessarily lead to a demand for separation in the employment market. But the truth is the opposite: it is precisely the lack of possibility of advanced studies in a adapted environment and the placing of ideological barriers at the entrance of the faculties that are the main engine of exclusion and harm to the freedom of occupation of a large public."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"The connection between colleagues is based on a commitment to a professional outcome, clear definitions of role and a bitter relationship. In such a space, many rulings rely on the principle presented in the Kiddushin mask: ""A person is preoccupied with his work"", not as an absolute permit but as an explanation of a different reality, in which the concentration on the task and the professional boundaries create a relevant environment. On the other hand, academic learning in essence requires a different dynamic, a continuous and daily context, characterized by the non-intellectual discourse and the interaction."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"For those who have a ""edited table"" candle at their feet, this is a reality that conflicts with the halakhic foundation: ""And it is not the case that the public is concerned with the welfare of the public, but that the public is concerned with the fact that it is an investment that is directed to the individual."" (Numbers 15, 39)."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"Without this accessibility, a huge public will simply not attend school, and society will lose huge human capital. Reality shows that very few of the ultra-Orthodox public choose mixed frameworks; the amendment to the law is the only way to get thousands out of the cycle of poverty toward prosperity and economic growth. The attempt to use the absurd argument of unprofessionalism was born to block an entire sector from professions such as social work, care and medicine – areas in which the ultra-Orthodox society is striving for professionals who understand the language of scholarship."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"The attempt to use the far-fetched argument of unprofessionalism was born to block an entire sector from professions such as social work, therapy and medicine – areas in which Haredi society is desperate for professionals who understand its language. Through the amendment to the law in question, additional areas of opinion will be expanded in advanced studies as well. As a doctoral student of sociology who studies the encounter between Haredim and academia, I am exposed to the reality of ""absurductiveness"" as a whole."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"It is not only Haredim who are crying out for an amendment to the law; it is also national-religious and traditional who feel more comfortable in a homogenous framework, but it is not only Haredim who are crying out for an amendment to the law; it is also religious-national and traditional who feel more ethically comfortable in a homogenous framework that will benefit from it. The amendment will allow flexibility, provided that there is a demand on the part of the public sector to open it."
Separation in academia is not exclusion – it is the key to equality,04-02-2026,"In the past, David Ben-Gurion founded the ""melting pot"" model in an attempt to erase identities and create artificial uniformity. Today, in the test of reality, we already understand that this model has failed. True integration does not come from the coercion of ""re-education"" on the ultra-Orthodox public in general, and on ultra-Orthodox and religious women in particular, but out of respect for the uniqueness and needs of each community. It is time to stop engineering identities and start engineering their lives."
Why does Iran insist on Oman?,04-02-2026,"While the world has looked to Istanbul as a potential host for the dramatic talks between Tehran and Washington, behind the scenes there is a struggle over the identity of the table around which the parties will sit. While the major Sunni countries and the West are pushing for a multilateral format in Turkey, Iran is sending a clear signal: it wants the quiet Sultanate of Oman. The Iranian insistence on Oman is not a coincidence, and it is not a religious and strategic asset that no other country in the region has."
Why does Iran insist on Oman?,04-02-2026,"Why does Iran reject the Turkish or Saudi embrace? The answer lies in the geopolitical tension. Erdogan's Turkey is striving for a regional leadership based on Sunni political Islam, and Saudi Arabia is perceived as dancing according to the Western flute. Iran fears that at a multilateral conference in Turkey, it will be caught in a ""sonic trap"" in which the interests of its neighbors will also dictate the tone."
Why does Iran insist on Oman?,04-02-2026,"Iran needs a mediator who will not steal the show, but will provide the logistical conduit for direct messages to the Trump administration. The choice in Oman also reflects the Iranian plight. Iran needs a mediator who will not steal the show, but will provide the logistical conduit for direct messages to the Trump administration. This is an attempt to isolate the dialogue from the noises of the new Middle East. At the end of the day, Oman is proving once again that it is the country that chooses not to take a side – not Sunni and not the most important enemy of Israel."
Let's call it by the real name: Failure to implement the goals of war,04-02-2026,"This morning an IDF officer was seriously injured in a run-in with Hamas terrorists in the Gaza Strip. Once again shooting, again direct contact, and again reports that are termed almost reassuring language: ""Bot violations"". I wonder how long we will use this well-washed excuse ""Bot violations"" - because there are no violations here, and there are no exceptions. There is one clear reality: Hamas in Gaza. Point. And it is not just there, it is getting stronger. Months ago the Prime Minister presented the principles of war."
Let's call it by the real name: Failure to implement the goals of war,04-02-2026,"Hamas has not been eliminated, not dismantled, and not disappeared. It is reorganizing, examining the area, and examining us. Any such encounter is a painful reminder that the goals of the war have not been implemented in practice. And within this reality, the Rafah crossing is opened. Not as an exception, but almost as a routine. A two-way movement of people and goods, which puts in the Gaza Strip both a concrete, a weapon, and a terrorist. This is after an explicit assurance by the Prime Minister that the crossing will be difficult."
Let's call it by the real name: Failure to implement the goals of war,04-02-2026,"If it goes like a duck, talks like a duck and behaves like a duck - it is probably the Palestinian Authority. There is also a quiet price for this situation, one that does not appear in the security reports. A price of erosion. A price of mistrust. A public feeling that reality is being managed by slogans and not resolutions There is also a quiet price for this situation, one that does not appear in the security reports. A price of erosion. A number of public opinion that the reality is being conducted in slogans and not decisions."
Let's call it by the real name: Failure to implement the goals of war,04-02-2026,"And at this rate, if Hamas continues to strengthen and rehabilitate, we will need the IDF for everyone - men and women. Not out of an agenda, but out of a simple security reality. We can continue to call it ""blatant violations."" And you can call it by the real name: a continuing failure to implement the goals of war."
Ghosts of Apocalypse,03-02-2026,"Thespai, my hope in Amharic, always saw his work as more than just a street cleaner. Like an archaeologist who through a pottery jar described tales from here to the Byzantines, he also liked to walk the streets with the historical names, pick up a piece of cloth or plastic, and just before he put in the cart – imagine the story behind. Only now, when he was called to clean up one of the roads, there was an empty wall on the side of the highway."
Ghosts of Apocalypse,03-02-2026,"On the road there were large rocks, and ash silt, and a child doll in an oil puddle, and lonely shoes lying around, and bags flying in the wind. Takehe. Spay a path on broken glass. Out of the road there were three fliers, who miraculously looked alike. On one Netanyahu in her hat, on the other Bent in his hat, and on the third, Mordecai in his hat. This made him laugh."
Ghosts of Apocalypse,03-02-2026,"Of the piles on the road, he picked up, one by one, the torn election posters, which, as if told the story of the country's decline. In the run-up to the studio, he read slowly: ""A true believer does not enlist."" ""Not a green line – not Israel."" ""A new Israeli contract: servants, workers, are given citizenship."" ""Just a note to us called - the court and all the Supreme Court justices to protest."""
Ghosts of Apocalypse,03-02-2026,"It would take years and years to clean everything up. And who knows if he would be paid at all, and if there were any banks and social security left. Shortly before he immigrated to Israel, Elmaz recalled, Elmaz told him to think about it again. A land flowing with milk and honey, she noted, learned nothing from the October 6th, and disaster would come."
Lt. Col. Orr Ben Yehuda is not the problem - she is the proof,03-02-2026,"Cold night 13 years ago in the midst of a company commander's course, a firing zone in the Golan Heights. The commander of the 3rd Brigade, Col. Uri Gordin, summarizes the exercise that has just ended. After him the mentor, Col. David Zini, also gives compliments and a number of lessons. The best and most accurate exercise that has been carried out so far in the same week, was led by an outstanding soldier named Orr."
Lt. Col. Orr Ben Yehuda is not the problem - she is the proof,03-02-2026,"Still, it is precisely on the back of such a figure that one chooses to conduct campaigns, to question and to create controversy. The discussion of women's service in the IDF is complex. I do not take it lightly. It touches on identity, faith, tradition, and worldview. As a Torah observant person, I believe with all my heart that a religious soldier, a yeshiva student, and an ultra-Orthodox soldier, is also entitled to a framework that will honor his way of life."
Lt. Col. Orr Ben Yehuda is not the problem - she is the proof,03-02-2026,"Education under fire, youth guidance, community presence. This was not a ""convenient alternative"" but a real mission. A personal example of a religious young woman who chooses to give her best years for society and the state. Or Ben Yehuda is part of the same avenue of mission, is proof that it is possible, that it is not a ""problem"" that needs to be solved but an asset that must be maintained. She does not come to see the way of life of others, and especially to force perceptions, we are simply to serve."
Lt. Col. Orr Ben Yehuda is not the problem - she is the proof,03-02-2026,"Precisely in the days when public discourse is heated, when it is easy to command and divide, we need to stop for a moment, to look in the eyes of the people behind the debate, to see the fighters and fighters, the families, the price and especially the mission. The IDF is strong not only in tanks and planes, it is strong when there is mutual respect, when there is room for everyone who is willing to give of themselves for the country. When one people, with one destiny and different styles, can march together."
When the tribe rules the kingdom,03-02-2026,"At the municipal ulpan where I studied, we had a revered Arabic teacher. An impressive, meticulous and secular man. At the first meeting we could not know this, nevertheless, he entered as a dome for his head. But at the end of the second lesson he said honestly: ""It is important to me that you know that I am secular, and I am with a dome at the request of the school. I want to respect the rules of the place. We have appreciated him greatly. For more than twenty years, the secular education has passed, but much has not changed."
When the tribe rules the kingdom,03-02-2026,"Religious people marveled at and wondered why secularists are taking on McCarthyism and disqualifying a woman only because she is religious. To disqualify a woman from a managerial position solely because of the sector to which she belongs is certainly a very wrong position, but to ignore the context, which is the structural distortion of the Ministry of Education that gives power, control and budgets in favor of such a particular tribe is already blind. So what has happened here? We will dismantle and assemble."
When the tribe rules the kingdom,03-02-2026,"In the establishment of the state there was an order logic according to which the state stream is the infrastructure shared by all and it has two levels: a state level, not a sectoral level, and an additional level that has adjustments to the religious and Arab populations on the same common infrastructure. But, over the years the common state stream has been dry and shrinking. The state-religious stream has become almost independent of the state education system. Each system differs from its own level of education, has a different standard of education and a different size."
When the tribe rules the kingdom,03-02-2026,"The sector invests most of its political resources in promoting ideological education in these institutions. And what happens in state education, which provides a response to the secular-traditional majority? The HMAD institutions (state-religious education) are the splendor of sectoral creation. The sector invests most of its political resources in promoting ideological education in these institutions. And what happens in state education, which provides a response to the most secular-traditional majority. There, due to the commitment to the non-religious, non-religious, non-religious, non-religious, non-religious, non-religious, non-religious, and non-religious, non-religious, and non-religious, and non-religious, non-religious, and non-religious, and non-religious, and non-religious role."
When the tribe rules the kingdom,03-02-2026,"From 2016 to today, all those who have served in the position have been senior members of the religious system, except for one, who has served as a member of the ultra-Orthodox community for a few months in 2023. Thus, educators (good, wonderful, talented) from the state-religious education shape the state-Hebrew education, which does not have gatekeepers defending its values. And religious education has very strict gatekeepers who protect it from any other form of religious change. So what do you do you do?"
When the tribe rules the kingdom,03-02-2026,"Just as there is the Hashemite Council, there will finally be a State-Hebrew Council, a State-Arab Council, and a State-Haredi Council. This obvious solution creates a thick shared infrastructure, with a desired identity-value adjustment. It harnesses the tribes to the state idea, rather than cultivating a jungle. It robs no one, but adds to everyone. I wish."
Interviewer: The police commissioner had no other choice.,03-02-2026,"Had the attorney general had little criminal experience, she would have known that most of the crimes were exposed not when the main act was committed – but when technical errors were made after it. Attempts to conceal what was exposed in the main act cause the offender to dig deeper into the pit of his lies until it imprisons him. In the mandatory changes, the law enforcement system acted as soon as the investigation was conducted to prevent the leaking of the ""Yemen Field"" video and to allow the leak to be resolved."
Interviewer: The police commissioner had no other choice.,03-02-2026,"Despite all the public warnings she received and even though it was clear that it was not possible that the system she held in the video would investigate herself, the attorney general exercised all her power in the High Court of Justice to confirm the ""investigation"" and bring to a close the case on the grounds that no leak had been discovered even though any possible effort had been made. This conduct, which even her associates did not understand in her favor, led to the fact that the investigation pit was still being dug."
Interviewer: The police commissioner had no other choice.,03-02-2026,"This is when the head of the interrogation department decided in an unusual move to bypass Lahav 433 and investigate the IDF (Special Investigation Team) after the matter. Now the margins of the pit have reached the edges of the field and threatened to to topple its fences. In these circumstances, when the entire field of investigation is contaminated by those who are supposed to be its guards, the commissioner's decision to transfer the findings of the investigation to the Attorney General of the Ministry of Justice, and in accordance with the decision made by the court."
Interviewer: The police commissioner had no other choice.,03-02-2026,"It is not possible that there is still a chance that mud remains under his fingernails that will investigate the contamination of the field, after all there is a reasonable chance that it will be asked to be investigated in the integrity of the investigation (a basic step that the police were afraid to make without backing). Given the row of mines that the Minister of Justice and the High Court of Justice have deployed around the field, in their refusal so far to the various proposals of the escort, there remains no other option."
A Brief History Lesson for Witkoff,03-02-2026,"Here is a modest recommendation to the American envoy Steve Witkoff: to spend a few hours in his busy diary to witness Netflix in the series' chapters on the Cold War and the fall of the Soviet Union. The conclusion that arises from the unequivocal expectation: Western intelligence services did not have in all the years of the Cold War between the US and the Soviet Union a green idea of what was happening in the Soviet Empire. Not the extent of the Stalinist and Stalinist crimes, not the actual regime chaos that was unleashed in Moscow and the Eastern European capitals."
A Brief History Lesson for Witkoff,03-02-2026,"Neither did the governments and/or secret services in the U.S., Britain or France have any contribution whatsoever to the fall of the Berlin Wall or the rise of Yeltsin or the independence of Ukraine. Nor did ending the terrible genocide of the Khmer Rouge regime in Cambodia and Mao's murderous cultural revolution in China. Nothing. In all the dramatic events that shook the Eastern Bloc over a long period of time, the West was content with the role of the shuddering observer on the other side of the Iron Curtain."
A Brief History Lesson for Witkoff,03-02-2026,"Today we know from documents that were uncovered in archives and from memories that were written: at some times the chaos in the communist leaderships reached such heights that it was quite a military insinuation on the part of the United States that what happened in 1989 would happen then we know from documents that were uncovered in the archives and from memories that were written: at some times, for example, between 1953 and 1957 and between 1968 and 1970, the chaos in the Communist leaderships came to such an extent that it was not enough to have been an active military instruction on the part of the United States."
How to end the investigative saga of the PJR affair?,03-02-2026,"The investigation of the FCC affair cannot go on forever. The stage of the police investigation has ended. The investigation materials have been collected. The witnesses have been investigated. The police have not been the authorized body to decide whether there is a place for prosecution. This authority is devoted to the State Attorney's Office. And here the problem is unprecedented. In the Supreme Court's ruling in a petition that dealt with the authority of the Minister of Justice to appoint an accompanying party to the investigation, a new and unusual ruling has been established."
How to end the investigative saga of the PJR affair?,03-02-2026,"The attempts of the Minister of Justice to appoint a retired judge to the position have failed time after time, first the retired Justice Attorney Ben Hamo for failing to comply with the conditions set out in the judgment, since there was no high-ranking civil servant serving, and then the appointment of the Ombudsman Judge Deimos who voiced other legal limitations failed. The result is an unprecedented vacuum. A sensitive criminal case is on the table, and there is no other authority that can take into account the case and determine whether there is a case."
How to end the investigative saga of the PJR affair?,03-02-2026,"Therefore, the only question requiring a decision now is this: whether the police's determination that there is no involvement of the legal adviser to the government is final, or whether the justice minister's decision requires the completion of a further investigation. This is not a political question, but rather a narrow and defined professional question. The transfer of the investigative materials to the legal adviser of the Ministry of Justice is not the solution. It has no legal authority to decide the matter. The correct legal solution is a return to the justice minister."
How to end the investigative saga of the PJR affair?,03-02-2026,"If the answer is affirmative, the prevention is removed and the prosecution resumes. If not, guidelines will be given for a specific completion of the investigation. The fear of foreign considerations on the part of Minister Levin is not imaginary. It is present and understandable. Precisely for this reason, a solution is required that would sever the decision from politics and return it to a professional track. If the Minister of Justice is not correct to such a move, there is also another alternative. An initiated petition to be submitted to the Supreme Court, perhaps even by the Attorney."
"Trump, Turkey, and Qatar: the credibility test of the regional order",03-02-2026,"We are at a moment of decision where all the regional arenas are connected to a single credibility test. US President Donald Trump seeks to shape a new regional order that relies on a clear principle: whoever seeks to be part of the solution is required to prove credibility. Not only enemies are tested, but also partners. Gaza, Lebanon, Iran and the northern arena are not detached issues, but part of a single fabric in which the United States is examining who is willing to pay a price in order to be part of the solution."
"Trump, Turkey, and Qatar: the credibility test of the regional order",03-02-2026,"In practice, this is a political concession made under American pressure. The real question is not whether Hezbollah is withdrawing – but whether it is receiving an effective mechanism that ensures the dismantling of Hamas, and not only a temporary calm. At the same time, the visit of the head of the intelligence wing in Washington reflects close coordination but also a deep Israeli concern: whether Trump, if he chooses the route of an agreement with Iran, is likely to give up too much – as he has done in the past vis-a vis-vis the Houthi-vis of the Lebanese military and North Korea."
"Trump, Turkey, and Qatar: the credibility test of the regional order",03-02-2026,"The fact that Iran has yet to fulfill its promises of reconstruction of southern Lebanon deepens public criticism and undermines the legitimacy of the organization. In the face of Iran, the prospect of launching a U.S. military operation has become reasonable, even if its dimensions and character are not yet clear. This is not necessarily an all-out war, but the use of a military threat – and even limited action – as a tool of pressure to bring Tehran into negotiations from a position of weakness. In this context, the Iranian regime's declaration should also be viewed as a strong."
