Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
israel,ISR_POLITICAL,PATIENT,require,passive,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,require,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,require,active,0.0,0.0,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,provide,active,0.0,0.0141,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,provide,active,0.0,0.0141,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,insist,active,0.0,0.0141,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,accompany,passive,0.0,0.0141,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,accompany,passive,0.0,0.0141,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,return,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,survive,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,excel,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,excel,active,0.0,0.0,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,carry,active,0.0,0.0161,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,end,active,0.0,0.0161,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,result,active,0.0,0.0161,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,begin,active,0.0,0.0161,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,fear,active,-0.6399497389793396,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,spread,active,-0.6399497389793396,0.0222,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,raise,active,-0.6399497389793396,0.0222,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,raise,active,-0.6399497389793396,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,threaten,active,-0.6399497389793396,0.0222,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,see,active,-0.7760676145553589,0.0233,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,spur,active,-0.7760676145553589,0.0233,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,AGENT,embody,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,flood,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,flood,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,exist,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,warn,active,-0.7242141962051392,0.0769,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,have,active,0.823811411857605,0.0303,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,have,active,0.823811411857605,0.0303,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,warn,active,0.823811411857605,0.0303,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,improve,active,0.823811411857605,0.0303,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,expand,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,make,active,-0.8871680498123169,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,make,active,-0.8871680498123169,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,reflect,active,-0.8871680498123169,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,involve,active,-0.6131352186203003,0.0091,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,involve,active,-0.6131352186203003,0.0091,False,False,NAMED_ENTITY
gaza,PAL_RESISTANCE,PATIENT,conquer,active,-0.6131352186203003,0.0091,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,prove,active,-0.5901183485984802,0.0,False,True,OUT_GROUP
un,INTL_ACTORS,AGENT,encounter,active,-0.5901183485984802,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,encounter,active,-0.5901183485984802,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,exceed,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,pass,active,0.6559195518493652,0.0,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,kidnap,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,stick,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,act,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,launch,active,-0.8105022311210632,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,await,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,encounter,active,-0.6734794974327087,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,encounter,active,-0.6734794974327087,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,keep,passive,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,break,active,0.9198553562164307,0.0303,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,bypass,active,0.9198553562164307,0.0303,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,take,active,0.9789051413536072,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,maximize,active,0.7938849925994873,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,act,active,-0.5326367616653442,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,do,active,-0.5326367616653442,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,do,active,-0.5326367616653442,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,examine,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,demonstrate,active,0.5494382381439209,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,demonstrate,active,0.5494382381439209,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,demonstrate,active,0.5494382381439209,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,synchronize,passive,0.5494382381439209,0.0,False,False,NAMED_ENTITY
civilians,CIVILIANS,PATIENT,take,active,-0.9007892608642578,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,raid,active,-0.9007892608642578,0.0,True,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,raid,active,-0.9007892608642578,0.0,True,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,shoot,passive,-0.9007892608642578,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,point,active,-0.573897659778595,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,point,active,-0.573897659778595,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,kill,passive,-0.8583692908287048,0.0,True,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,teach,active,0.0,0.0,False,True,OUT_GROUP
we,IN_GROUP,PATIENT,divert,passive,-0.7705495953559875,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,thwart,active,-0.7705495953559875,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.7705495953559875,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,stand,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,express,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,begin,active,0.7073496580123901,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undergo,active,0.7073496580123901,0.0,False,False,NAMED_ENTITY
saudi arabia,INTL_ACTORS,AGENT,emerge,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,anchor,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,move,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,undergo,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,move,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undergo,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,undermine,active,-0.8889746069908142,0.0323,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.8889746069908142,0.0323,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,need,active,0.0,0.0,False,True,IN_GROUP
pa,PAL_POLITICAL,AGENT,work,active,0.8767970204353333,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,improve,active,0.0,0.0,False,False,NAMED_ENTITY
syria,INTL_ACTORS,PATIENT,mark,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,restore,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,restore,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,act,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,surround,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,surround,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,act,active,0.0,0.0139,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,establish,active,0.0,0.0139,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,surround,active,0.0,0.0139,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,surround,active,0.0,0.0139,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,drag,active,-0.6863011121749878,0.0,False,False,NAMED_ENTITY
netanyahu,ISR_POLITICAL,AGENT,convince,active,0.0,0.0213,False,False,NAMED_ENTITY
netanyahu,ISR_POLITICAL,AGENT,convince,active,0.0,0.0213,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,convince,active,0.0,0.0213,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,attack,active,0.0,0.0213,True,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,wage,active,0.0,0.0213,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,rest,active,-0.9147274494171143,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,manipulate,active,-0.9147274494171143,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,threaten,active,-0.8947662711143494,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,plague,active,-0.8947662711143494,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,distance,active,-0.7132525444030762,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,distance,active,-0.7132525444030762,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,cut,active,-0.7132525444030762,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,receive,active,-0.7132525444030762,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,push,active,-0.8516983389854431,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,push,active,-0.8516983389854431,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,increase,active,-0.6712790131568909,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,push,active,-0.6712790131568909,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,push,active,-0.6712790131568909,0.0,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,increase,active,-0.6712790131568909,0.0,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,end,active,-0.6712790131568909,0.0,False,False,NAMED_ENTITY
trump,INTL_ACTORS,PATIENT,achieve,active,-0.6712790131568909,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,counter,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,join,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,join,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,highlight,active,0.0,0.0256,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,highlight,active,0.0,0.0256,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,pose,active,0.0,0.0256,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,justify,passive,0.0,0.0256,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,emphasize,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,emphasize,active,0.8448234796524048,0.0,False,True,IN_GROUP
pa,PAL_POLITICAL,PATIENT,emphasize,active,0.8448234796524048,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,preserve,active,0.8448234796524048,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,-0.5818789005279541,0.0,False,True,IN_GROUP
iran,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,hate,active,-0.7553265690803528,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,hate,active,-0.7553265690803528,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,live,active,-0.7553265690803528,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,talk,active,-0.8664832711219788,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,destroy,active,-0.8664832711219788,0.0,True,True,IN_GROUP
israel,ISR_POLITICAL,AGENT,fight,active,-0.8813334703445435,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,sound,active,0.0,0.0,False,False,NAMED_ENTITY
qatar,INTL_ACTORS,AGENT,decide,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,expel,active,0.0,0.0,True,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,condemn,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,PATIENT,trace,active,0.0,0.0,False,False,NAMED_ENTITY
hamas,PAL_ORG,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
qatar,INTL_ACTORS,PATIENT,live,active,-0.8682121634483337,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,call,active,-0.6290838122367859,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,call,active,-0.6290838122367859,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,wave,active,-0.6290838122367859,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,pursue,active,-0.6290838122367859,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,take,active,-0.6290838122367859,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,rise,active,0.9804744720458984,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,stand,active,-0.8143893480300903,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,rise,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,assume,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,help,active,-0.9165877103805542,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,pass,active,-0.6737710237503052,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,crush,active,-0.6737710237503052,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,follow,active,-0.6737710237503052,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,last,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,integrate,passive,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,destine,passive,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,pave,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,change,active,0.9252400994300842,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,celebrate,active,0.0,0.0,False,False,NAMED_ENTITY
idf,ISR_MILITARY,AGENT,destroy,active,-0.8804222941398621,0.0,True,False,NAMED_ENTITY
idf,ISR_MILITARY,AGENT,dismantle,active,-0.8804222941398621,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,explain,passive,-0.807020902633667,0.0588,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,fear,active,-0.8309233784675598,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,wreak,active,-0.8510880470275879,0.0,False,True,IN_GROUP
israel,ISR_POLITICAL,AGENT,remove,active,-0.8167811632156372,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,turn,active,-0.8167811632156372,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,turn,active,-0.8167811632156372,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,choose,active,0.0,0.0625,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,consider,active,0.0,0.0159,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,emphasize,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,create,passive,0.8935898542404175,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,continue,active,-0.9252575635910034,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,hate,active,-0.9252575635910034,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,pay,active,-0.9252575635910034,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,endanger,active,-0.860813319683075,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,remind,active,-0.89357590675354,0.0213,False,True,IN_GROUP
idf,ISR_MILITARY,AGENT,operate,active,0.6908130049705505,0.0,False,False,NAMED_ENTITY
netanyahu,ISR_POLITICAL,AGENT,lead,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,lead,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,place,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,forget,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,concentrate,active,-0.5885780453681946,0.0,False,True,IN_GROUP
pa,PAL_POLITICAL,AGENT,reach,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,participate,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,reach,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,marvel,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,reach,active,0.0,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,see,active,-0.8350351452827454,0.0,False,True,IN_GROUP
pa,PAL_POLITICAL,AGENT,necessitate,active,0.0,0.0196,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,erupt,active,0.0,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,fail,active,-0.6859502792358398,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,help,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,align,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,fear,active,-0.7679479718208313,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,see,passive,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,spur,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,undermine,passive,-0.5673501491546631,0.0227,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,replace,active,-0.5673501491546631,0.0227,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,look,active,0.0,0.0,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,AGENT,shape,active,0.0,0.027,False,False,NAMED_ENTITY
israel,ISR_POLITICAL,PATIENT,consider,passive,-0.8267145156860352,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,encourage,active,-0.8267145156860352,0.0,False,False,NAMED_ENTITY
usa,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,prove,active,-0.6495432257652283,0.0556,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,overthrow,active,-0.7238333821296692,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,AGENT,see,active,-0.7238333821296692,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,AGENT,go,active,-0.8542437553405762,0.0,False,False,NAMED_ENTITY
pa,PAL_POLITICAL,PATIENT,achieve,active,-0.5227462649345398,0.0,False,False,NAMED_ENTITY
iran,INTL_ACTORS,PATIENT,change,active,-0.5227462649345398,0.0,False,False,NAMED_ENTITY
