Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
putin,RU_POLITICAL,PATIENT,formulate,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,defeat,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,detail,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,tend,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,inform,active,0.0,0.0278,False,True,IN_GROUP
kremlin,RU_POLITICAL,PATIENT,dedicate,active,0.0,0.0278,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,neglect,active,-0.5887563228607178,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,discuss,active,-0.5887563228607178,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,neglect,active,-0.5887563228607178,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,contradict,active,-0.5887563228607178,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,restore,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,repurpose,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,loosen,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,deploy,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,ensure,active,-0.6558405160903931,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,eliminate,active,-0.5933560729026794,0.0,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,grow,active,0.0,0.0625,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,’,active,-0.66489577293396,0.0526,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,need,active,0.0,0.0,False,True,IN_GROUP
putin,RU_POLITICAL,PATIENT,overthrow,active,0.0,0.0,False,False,NAMED_ENTITY
kremlin,RU_POLITICAL,AGENT,undergo,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undergo,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,wish,active,0.0,0.0238,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,wish,active,0.0,0.0238,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,have,active,0.0,0.0238,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,devise,active,0.0,0.0,False,True,IN_GROUP
putin,RU_POLITICAL,AGENT,gain,active,-0.6074084639549255,0.0278,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,escalate,active,-0.6074084639549255,0.0278,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,breathe,active,-0.48447632789611816,0.2,False,True,IN_GROUP
russia,RU_POLITICAL,AGENT,fail,active,-0.8032487034797668,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,carry,active,-0.8032487034797668,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,face,active,-0.6126329898834229,0.0,False,False,NAMED_ENTITY
iaea,INTL_ACTORS,PATIENT,require,passive,0.0,0.0,False,False,NAMED_ENTITY
zaporizhzhia,UKR_POLITICAL,PATIENT,return,passive,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,demand,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,respect,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,fail,active,-0.7648893594741821,0.0385,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,prevent,active,0.0,0.0208,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,play,active,0.0,0.0208,False,False,NAMED_ENTITY
iaea,INTL_ACTORS,AGENT,do,active,0.0,0.0208,False,False,NAMED_ENTITY
zaporizhzhia,UKR_POLITICAL,PATIENT,end,active,0.0,0.0208,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,need,active,-0.5119034647941589,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,change,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,repeat,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,repeat,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,suspect,active,0.0,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,AGENT,shell,active,0.0,0.0,True,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,claim,active,0.0,0.0312,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,issue,active,-0.8517170548439026,0.069,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,fool,passive,-0.5046576261520386,0.0179,False,True,IN_GROUP
russia,RU_POLITICAL,AGENT,fool,passive,-0.5046576261520386,0.0179,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,publish,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,publish,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,implement,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,counter,active,0.0,0.0,False,False,NAMED_ENTITY
china,INTL_ACTORS,PATIENT,do,active,-0.5949878096580505,0.0,False,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,offer,active,-0.5949878096580505,0.0,False,False,NAMED_ENTITY
china,INTL_ACTORS,PATIENT,offer,active,-0.5949878096580505,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,enable,active,0.0,0.0588,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,maintain,active,-0.6055726408958435,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,look,active,-0.6055726408958435,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,promote,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,stand,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,reach,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,seek,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,control,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,understand,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,suggest,active,-0.7302023768424988,0.0303,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,overlook,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,succeed,active,-0.5589194893836975,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,succeed,active,-0.5589194893836975,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,persist,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,observe,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,observe,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,seize,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,underscore,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,underscore,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,receive,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,provide,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,halt,active,-0.7469810843467712,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,sell,active,0.7909135818481445,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,sell,active,0.7909135818481445,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,defeat,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,defeat,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,mean,active,0.6134413480758667,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,-0.6442275643348694,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,establish,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,punish,passive,-0.5971657037734985,0.0526,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,function,active,0.0,0.0625,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,decline,active,-0.8781531453132629,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,find,active,-0.7983464002609253,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,continue,active,-0.7094844579696655,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,intimidate,active,-0.7094844579696655,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,paralyse,passive,-0.7094844579696655,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,help,active,-0.7094844579696655,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,try,active,-0.69642573595047,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,push,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,push,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,fall,active,-0.724513828754425,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,occupy,active,-0.724513828754425,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,occupy,active,-0.724513828754425,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,PATIENT,occupy,passive,0.0,0.0263,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,AGENT,think,active,0.0,0.0263,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,AGENT,become,active,0.0,0.0263,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,AGENT,become,active,0.0,0.0263,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,shell,active,0.0,0.0263,True,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,attack,passive,-0.73136305809021,0.0,True,True,IN_GROUP
un,INTL_ACTORS,AGENT,attack,passive,-0.73136305809021,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,carry,active,-0.73136305809021,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,carry,active,-0.73136305809021,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,ask,active,-0.5398827195167542,0.0278,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,remember,active,0.0,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,use,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,fall,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,occupy,passive,-0.4911072552204132,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,cause,active,-0.4911072552204132,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,suffer,active,-0.9204875230789185,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,stop,active,-0.9204875230789185,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,stop,active,-0.9204875230789185,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,discuss,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,establish,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,have,active,-0.8656022548675537,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,spend,passive,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,pay,active,-0.8782292008399963,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,direct,passive,0.0,0.04,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,amount,active,0.0,0.04,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,give,active,-0.8054765462875366,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,know,active,-0.8054765462875366,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,want,active,0.5970962643623352,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,strive,active,0.7511836886405945,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,PATIENT,ensure,active,0.7511836886405945,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,impede,active,0.0,0.0263,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,help,active,0.0,0.0263,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,provide,active,0.0,0.0263,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,choose,active,0.5329994559288025,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,choose,active,0.5329994559288025,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,remain,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,face,active,-0.7805432081222534,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,strive,active,0.7840406894683838,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,have,active,-0.6340806484222412,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,establish,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,launch,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,strengthen,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,engage,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,hope,active,0.8153946995735168,0.04,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,support,active,0.5183348655700684,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,stay,active,0.8442302942276001,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,outline,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,underline,active,0.8626779317855835,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,outline,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,welcome,active,0.0,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,meet,active,0.0,0.1,False,True,OUT_GROUP
un,INTL_ACTORS,AGENT,acknowledge,active,0.5451084971427917,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,acknowledge,active,0.5451084971427917,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,establish,active,-0.7153072953224182,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,-0.5351709127426147,0.0172,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,set,passive,-0.5351709127426147,0.0172,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,passive,0.0,0.1429,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,passive,-0.5719790458679199,0.04,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,disown,active,-0.5719790458679199,0.04,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,acknowledge,passive,-0.5719790458679199,0.04,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,achieve,active,-0.5719790458679199,0.04,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,reduce,active,-0.594420850276947,0.0625,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,reduce,active,-0.594420850276947,0.0625,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,finance,active,-0.594420850276947,0.0625,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,ensure,active,-0.7439626455307007,0.0667,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,ensure,active,-0.7439626455307007,0.0667,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,expose,active,-0.7439626455307007,0.0667,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,continue,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,portray,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,undermine,active,-0.5385264158248901,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
