Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
zelensky,UKR_POLITICAL,PATIENT,deny,active,-0.5756835341453552,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,deny,active,-0.5756835341453552,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,-0.5018287897109985,0.0357,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,need,active,0.0,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,PATIENT,transform,passive,-0.7629608511924744,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,raise,active,0.0,0.0192,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,make,active,-0.6691777110099792,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,continue,active,-0.6691777110099792,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,continue,active,-0.6691777110099792,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,demand,active,0.0,0.0233,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,fail,active,-0.5830864906311035,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,put,active,-0.5830864906311035,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,put,active,-0.5830864906311035,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,differ,active,0.0,0.0667,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,hate,active,-0.8692693114280701,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,hatre,active,-0.8692693114280701,0.0,False,True,OUT_GROUP
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,throw,active,0.0,0.011,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,see,passive,0.0,0.011,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,call,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,precede,active,-0.6942790150642395,0.0312,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,precede,active,-0.6942790150642395,0.0312,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,precede,active,-0.6942790150642395,0.0312,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,precede,active,-0.6942790150642395,0.0312,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,confirm,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,prolong,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,accept,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,replicate,active,-0.8081905245780945,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,replicate,active,-0.8081905245780945,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,use,active,0.0,0.0189,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,say,active,0.0,0.0476,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,take,active,0.0,0.0476,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,pulsate,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,seize,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,leave,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,leave,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,identify,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,state,active,0.9042848944664001,0.0263,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,support,active,0.9042848944664001,0.0263,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,support,active,0.9042848944664001,0.0263,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,fire,active,0.0,0.0,True,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,provide,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
yermak,UKR_POLITICAL,AGENT,boost,active,-0.5454493761062622,0.0217,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,put,active,-0.5454493761062622,0.0217,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,predict,active,-0.5454493761062622,0.0217,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,call,active,0.0,0.0,False,False,NAMED_ENTITY
yermak,UKR_POLITICAL,AGENT,happen,active,0.0,0.0,False,False,NAMED_ENTITY
yermak,UKR_POLITICAL,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,represent,passive,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,empower,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,freeze,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,reboot,active,0.0,0.0333,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,help,active,0.724688708782196,0.0244,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,provide,active,0.724688708782196,0.0244,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,seem,active,0.724688708782196,0.0244,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,bring,active,-0.9393227696418762,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,lie,active,-0.774534285068512,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,attack,active,-0.774534285068512,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,impose,active,-0.7324930429458618,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,deprive,passive,-0.6772844195365906,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,exonerate,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,enter,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,enter,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,enter,active,0.0,0.0,False,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,enter,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,hide,active,-0.868178129196167,0.04,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,stress,active,0.0,0.0185,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,change,active,0.8419267535209656,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,take,active,-0.6063153743743896,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,-0.6063153743743896,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,base,passive,-0.7882751822471619,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,take,active,-0.7882751822471619,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,-0.7882751822471619,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,remember,active,0.0,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,PATIENT,taste,active,-0.5090723037719727,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,feel,active,-0.5090723037719727,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,harm,active,-0.5090723037719727,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,say,active,0.0,0.0244,False,True,IN_GROUP
russia,RU_POLITICAL,PATIENT,bring,active,-0.806972086429596,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,insist,active,-0.806972086429596,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,take,active,-0.6616058945655823,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,-0.6353039741516113,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,need,active,-0.6353039741516113,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,come,active,0.0,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,AGENT,drink,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,add,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,demand,active,-0.5551106929779053,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,consider,passive,-0.5551106929779053,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,refer,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,follow,active,0.7002248167991638,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,consider,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,consider,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,lose,active,-0.5351535081863403,0.0769,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,lose,active,-0.5351535081863403,0.0769,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,prevent,active,-0.6278834342956543,0.0385,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,point,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,consider,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,consider,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,represent,active,-0.5096700191497803,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,agree,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,represent,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,mean,active,0.0,0.0333,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,mean,active,0.0,0.0333,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,launch,active,0.0,0.0333,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,announce,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,increase,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,reflect,active,0.0,0.0455,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,fantasize,active,-0.6239755153656006,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,thank,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,feel,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,need,active,0.0,0.0,False,True,IN_GROUP
usa,WEST_ACTORS,AGENT,work,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,follow,passive,0.0,0.0476,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,reach,active,-0.5955312252044678,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,lose,active,-0.5955312252044678,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,fall,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,impose,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,refuse,active,-0.5098976492881775,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,slow,active,-0.5098976492881775,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,sell,active,-0.5098976492881775,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,present,active,-0.5098976492881775,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,demonstrate,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,confirm,active,0.0,0.0312,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,suggest,active,-0.5750493407249451,0.0169,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,have,active,-0.5750493407249451,0.0169,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,-0.5750493407249451,0.0169,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,see,active,-0.7462132573127747,0.0,False,True,IN_GROUP
moscow,RU_POLITICAL,AGENT,choose,active,0.0,0.0303,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,agree,active,0.0,0.0303,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,try,active,-0.5506882071495056,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,repeat,active,-0.5506882071495056,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,take,active,-0.5506882071495056,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,confront,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,force,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,design,active,-0.763365626335144,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,present,active,-0.763365626335144,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,understand,passive,0.0,0.0476,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,begin,active,0.0,0.0123,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,rid,passive,0.0,0.0123,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,rid,passive,0.0,0.0123,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,bring,active,-0.8465970158576965,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,bring,active,-0.8465970158576965,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,look,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,realize,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,prove,active,0.0,0.0556,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,do,active,0.0,0.0556,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,put,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,reduce,active,-0.5883301496505737,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,increase,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,risk,active,-0.4924599528312683,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,AGENT,have,active,-0.6997314095497131,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,have,active,-0.6997314095497131,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,have,active,-0.6735613942146301,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,have,active,-0.6735613942146301,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,run,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,redirect,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,remove,passive,0.0,0.0385,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,contrast,active,0.0,0.0385,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,have,active,-0.6673018336296082,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,blame,active,-0.9041794538497925,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,manipulate,passive,-0.6719496250152588,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,manipulate,passive,-0.6719496250152588,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,comment,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,fight,active,-0.9120007753372192,0.0,False,True,IN_GROUP
they,OUT_GROUP,PATIENT,teach,active,-0.9120007753372192,0.0,False,True,OUT_GROUP
eu,WEST_ACTORS,PATIENT,open,active,-0.9120007753372192,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,teach,active,-0.9120007753372192,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,see,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,win,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,get,active,0.0,0.0455,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,put,active,0.0,0.0192,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,open,active,0.0,0.0192,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,broadcast,active,0.0,0.0192,False,True,IN_GROUP
eu,WEST_ACTORS,AGENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,lose,active,-0.8804338574409485,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,lead,active,-0.8804338574409485,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,learn,active,0.0,0.0,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,beat,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,cease,active,-0.4708465039730072,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,refer,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,flee,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,flee,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,find,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,interview,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,interview,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,make,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,turn,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,continue,active,-0.8316830396652222,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,allow,active,-0.7380509972572327,0.1,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,continue,active,-0.7380509972572327,0.1,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,violate,active,-0.5023014545440674,0.0308,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,claim,active,-0.5023014545440674,0.0308,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,blind,active,-0.7656184434890747,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,blind,active,-0.7656184434890747,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,believe,active,0.0,0.0312,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,demand,active,0.0,0.0312,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,demand,active,0.0,0.0312,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,limit,passive,0.0,0.0312,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,describe,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,strengthen,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,call,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,deny,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,explain,active,-0.7222850322723389,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,explain,active,-0.7222850322723389,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,support,active,-0.7222850322723389,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,express,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,express,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,discuss,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,represent,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,invest,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,invest,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,demonstrate,active,0.7438788414001465,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,turn,active,0.7438788414001465,0.0,False,False,NAMED_ENTITY
lavrov,RU_POLITICAL,AGENT,sound,active,-0.814520537853241,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,say,active,0.0,0.0,False,True,OUT_GROUP
ukraine,UKR_POLITICAL,PATIENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
