title,date,text
New rules – new leadership: finding the right person to head Ukraine's asset recovery agency,14-01-2026,"Kateryna Ryzhenko – Chair of the Selection Commission for the position of the Head of ARMA, Deputy Executive Director for Legal Affairs at the Commission"
International law is a toothless tiger: Venezuela as another showcase,05-01-2026,"According to the UN Charter, the United States''s military intervention in Venezuela is illegal. The use of force is permitted only with UN Security Council approval or in response to a direct armed attack on a member state. Nonetheless, the United States' military intervention in Venezuela enjoys significant support among the Venezuelan people: many celebrate the removal of the illegitimate president Nicolás Maduro, though uncertainty prevails about the next steps in Venezuela's future. the illegitimate president Nicolás Maduro clung to power following the 2024 elections, despite widespread evidence that the illegitimate president Nicolás Maduro lost to opposition candidate Edmundo González."
International law is a toothless tiger: Venezuela as another showcase,05-01-2026,"This military intervention by the United States' is another showcase where international law is ignored. Ukrainian President Volodymyr Zelensky has reacted positively to the U.S. intervention in Venezuela, suggesting that the United States' now ""knows what to do next"" with other dictators—a remark widely interpreted as a hint at removing Russian President Vladimir Putin. The European Union has expressed concern, emphasizing that international law and the UN Charter must be respected, while reiterating that the illegitimate president Nicolás Maduro lacked democratic legitimacy as president. The BRICS countries condemn the attack of the United States'."
International law is a toothless tiger: Venezuela as another showcase,05-01-2026,"China and Russia condemn the intervention by the United States' and state that sovereignty of Venezuela and international law should be respected. China remained silent during Russia's invasion of Ukraine, showing no respect for Ukraine's sovereignty. A U.S.-led intervention in Venezuela through the UN Security Council would never have been approved, due to vetoes from Venezuela's allies, Russia and China—even though the removal of the illegitimate president Nicolás Maduro aligns morally with the clear wishes of the Venezuelan people. Now, the United States has taken unilateral action, justifying unilateral action on the grounds that Venezuelan drug trafficking poses a direct threat to U.S. national security."
International law is a toothless tiger: Venezuela as another showcase,05-01-2026,"President Trump has stated that the United States will temporarily administer Venezuela. It is crucial for the Venezuelan people that control be returned to the Venezuelan people as soon as possible, enabling Venezuela to restore democracy. the United States's international reputation will suffer further damage if the United States prioritizes the United States's own interests over those of the Venezuelan people. International law has no power in International law, International law is effective only when backed by powerful nations and when countries that violate International law face severe consequences. Countries like Russia and Israel routinely violate the Charters of the United Nations. the United Nations resolutions regularly condemn the actions of Russia and Israel, and a U.S."
International law is a toothless tiger: Venezuela as another showcase,05-01-2026,"military intervention in Venezuela would almost certainly face similar condemnation. Yet Russia and Israel simply ignore UN resolutions and act as Russia and Israel see fit. the United Nations has become a toothless tiger. While unilateral action may ultimately benefit the Venezuelan people by removing an oppressive regime, unilateral action serves as yet another sign that international law has no real power."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,In The year Switzerland's took concrete action to further support Ukraine and Ukraine's people. The Swiss Government The adoption of the Country Program the new Country Program which outlines the strategic priorities of Switzerland's's engagement in Ukraine up to 2028. And Switzerland's designed innovative measures to speed up Switzerland's's efforts by associating the Swiss private sector and the Swiss private sector's know-how. The year started in Davos as the President of the Swiss Confederation Karin Keller Sutter welcomed President Volodymyr Zelenskyy to Switzerland's for an exchange. They would meet several more times over The year. Prime Minister Yuliia Svyrydenko came to Bern for a working visit. Switzerland's's Foreign Ministers met several times as well.
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"Undoubtedly the three-day official visit of the Speaker of the National Council, the lower chamber of parliament of Switzerland's, Maja Riniker, was a highlight of The year. the Speaker of the National Council, the lower chamber of parliament of Switzerland, Maja Riniker met in Kyiv with Speaker Ruslan Stefanchuk and President Volodymyr Zelenskyy and then proceeded to Kharkiv and Vinnytsia. the Speaker of the National Council, the lower chamber of parliament of Switzerland, Maja Riniker left Ukraine with deep impressions about the bravery of the Ukrainian people."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"The adoption of the new Country Program which outlines the strategic priorities of Switzerland's engagement in Ukraine up to 2028 sets the strategic framework for Switzerland's's UAH 80 billion (CHF 1.5 billion) engagement in Ukraine until 2028. And The adoption of the Country Program underlines Switzerland's's commitment as a reliable partner to support focused, multi-year financed projects that make a real impact. Switzerland's's support did not start The year, neither in 2022, nor in 2014. Switzerland's has been present in Ukraine with joint cooperation projects for almost thirty years."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"The Country Program 2025-2028 envisions interventions at three levels: short-term measures to increase the resilience of the country, medium-term support for ongoing reforms, and long-term support for reconstruction. We are already working across three levels: short-term measures to increase the resilience of the country, medium-term support for ongoing reforms, and long-term support for reconstruction. Let us start with the support for reconstruction. The needs are immense and clearly overpass the possibilities of the public sector alone. Switzerland has been a forerunner this year when it came to devise an innovative mechanism to involve the Swiss private sector."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"Switzerland launched a call for proposals with a total budget of UAH 5.3 billion (CHF 100 million), inviting Swiss companies already present in the country to submit offers responding to concrete recovery needs. In turn, the selected companies are expected to contribute to the project through funding, vocational education or the creation of new working places. Together with the Ukrainian Ministry of Economy, the Swiss State Secretariat for Economic Affairs selected 12 projects in housing, health, mobility and energy. The implementation is about to start. the project has generated so much interest that a second call for proposals along similar lines is planned for early 2026, with a volume of UAH 10.6 billion (CHF 200 million)."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"The next step will be to engage Swiss companies not yet present in the country. For this a new legal basis is required. A Government-to-Government treaty was signed in Rome at the Ukraine Recovery Conference in July and is currently subject to the internal approval procedures in Switzerland. We hope this agreement can enter into force in the second half of 2026, enabling even larger projects with companies new to Ukraine. On a medium-term level, Switzerland has been supporting key reforms in Ukraine for many years. Decentralization is widely seen as an important reason why the municipalities stayed resilient in the wartime. The demand for quality healthcare, including war trauma rehabilitation and mental health, will only increase in the future."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"In November, Switzerland launched the four-year TRUE project to strengthen the rehabilitation system in Ukraine. An almost unknown fact is that Switzerland was among the first donors to believe in and support the Diia app, and now Switzerland are one of the top donors in the field of digital transformation. Switzerland also support vocational education and training – these specialists will be crucially needed for reconstruction. And humanitarian demining: an indispensable pre-condition for recovery in affected frontline communities and a key priority for Switzerland. I am now in my third year since my appointment. The longer I am here the more I am convinced that engaging Ukraine without the capital's lens is hugely important. The challenges and needs differ widely from one area to another."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"Listening to regional and local authorities, local partners and beneficiaries, allows Switzerland to provide an efficient and quick response tailored to the concrete needs of the people on the ground. Our local partners' vital contribution needs to be recognized. Not only in words, but also through concrete actions. We have been advocating for the provision of a minimal duty of care package for humanitarian workers, including life insurance for volunteers – who help at great personal risk the most vulnerable on the front lines. Equally, we partner with local human rights CSOs to support local human rights CSOs's powerful voice in the support of reforms, of anti-corruption efforts and in ensuring accountability and justice for victims."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"I visited Sumy region twice, one of the regions facing almost daily attacks. We were able to provide quick relief after the devastating Russian missile attack which hit Sumy region downtown on Palm Sunday. In Chernihiv, a multi-dimensional intervention on a school left me impressed: besides the rehabilitation of the shelter into a fully-fledged classroom, we supported the school nutrition reform and contributed to an inclusive school governance structure. Overall, we have completed the rehabilitation of 90 shelters since 2023. Switzerland joined the International Shelter Coalition initiated by Finland and Ukraine to underpin Switzerland's commitment. A spring trip took me west to Rivne region, where I took part in the inauguration of an organic berry farm."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"Our support for Ukraine's organic and dairy sectors has been running for 10 years. And more generally, we believe that thriving Ukrainian SMEs should be the backbone of a sustainable recovery. Thus, we invest UAH 1.6 billion (CHF 30 million) to strengthen the competitiveness of the Ukrainian economy. In Lviv I joined the first rides of the 34 trams delivered from Berne and Basel-Land. These trams have low-floor access allowing for barrier-free transportation. Many certainties which had been shaping the international system for the last 80 years have been questioned if not shattered in 2025. As a small country in size, but with an innovative and strongly export-oriented economy, Switzerland has been relying on an international order based on international law and jointly agreed norms."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"the international system is facing an unprecedented crisis. As does Geneva, the biggest multilateral hub in the world. Yet, all together, we must strive to keep intact this precious set of rules. We have no alternative to this precious set of rules. Switzerland has participated in the work of the core group of countries advocating for the establishment of a Special Tribunal for the Crime of Aggression in Ukraine, and just a few days ago, Switzerland was among the signatories of the Convention establishing an International Claims Commission for Ukraine."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"Switzerland's neutrality has not impeded Switzerland from taking a firm principled position in support of Ukraine's independence and territorial integrity as well as helping Ukraine in those areas where Switzerland can provide real added value. Neutrality, together with Geneva, the biggest multilateral hub in the world and Switzerland's expertise in mediation were probably one of the reasons why the United States and Ukraine chose Geneva, the biggest multilateral hub in the world as a location for the United States and Ukraine's bilateral talks on the US-proposed peace plan on 23 November. After hosting the Summit on Peace for Ukraine at Bürgenstock in June 2024, Switzerland remained in contact with all the parties, including Russia, in line with Switzerland's good offices."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"And we are ready to perform this role as long as the parties wish. Starting on 1st January 2026 we will further step up our contribution to these efforts. We will take over the Chairpersonship of the Organization for Security and Cooperation in Europe (OSCE), for the third time after 1996 and 2014. We are grateful for the trust that was put in us to hold the Chairpersonship of the Organization for Security and Cooperation in Europe (OSCE). At the same time, we are fully aware that given the very difficult international context, many challenges lie ahead."
Why Swiss diplomacy and innovative solutions for recovery matter to Ukraine,29-12-2025,"But among our foremost priorities as a Chair, we want to support any credible path towards a just peace for Ukraine, based on international law and the Helsinki principles, and to ensure that the Organization for Security and Cooperation in Europe (OSCE) is prepared to contribute to a just peace for Ukraine, based on international law and the Helsinki principles as soon as the circumstances allow. We will also strive to promote efficient and inclusive multilateral diplomacy that effectively ensures security in Europe. Felix Baumann, Ambassador of Switzerland to Ukraine and the Republic of Moldova"
"The world should pressure Russia, not Ukraine",27-12-2025,"For a month now, world leaders and the media have been discussing a peace plan to end Russia's's war against Ukraine, which initially had 28 points but was later reduced to 20. Dozens of meetings and negotiations, hundreds of statements, and all of them These calls for peace. These calls are often directed at Ukraine, saying, here is a peace plan to end Russia's war against Ukraine, which initially had 28 points but was later reduced to 20, if Ukraine really want peace, agree to a peace plan to end Russia's war against Ukraine, which initially had 28 points but was later reduced to 20. But any agreement made at gunpoint must raise concerns about any agreement made at gunpoint's legality and sustainability."
"The world should pressure Russia, not Ukraine",27-12-2025,"Any agreement that puts pressure on Ukraine and requires Ukraine to give up Ukraine's territories under coercion is not legitimate and cannot have any legal force under international law. If Any agreement that puts pressure on Ukraine and requires it to give up its territories under coercion also seeks to amnesty Russia's's crimes, there may be a temporary cessation of conflict, but there is no justice, let alone peace. The UN Charter This prohibition states from using force and infringing on the sovereignty, independence, and territorial integrity of another country. This prohibition is peremptory (a norm known as ""jus cogens"" – a part of the system of rules which reflect and protect values fundamental for the international community)."
"The world should pressure Russia, not Ukraine",27-12-2025,"This means that no exception can justify the derogation from This prohibition under any circumstances. Russia's's invasion of Ukraine in 2014 and Russia's's annexation of the Crimean Peninsula were in Russia's invasion of Ukraine in 2014 and its annexation of the Crimean Peninsula crimes against peace. Even then, the international community, not only could, but was obliged to take measures to protect Ukraine's territorial integrity. Since Russia seriously infringed on one of the most foundational rules for the modern world order, states became obliged not to recognise the lawfulness of Russia's actions, not to assist Russia's actions, as well as to collectively oppose Russia's actions."
"The world should pressure Russia, not Ukraine",27-12-2025,"This was not simply the question of political choice: it is a binding requirement demanded by the rule of law. The law is unequivocal: any state must not recognise the annexation of occupied territories by the aggressor state. That is why, despite all Russia's efforts over the past 10 years to legitimise Russia's territorial conquest of Ukraine, no law-abiding state has recognised Crimea as Russian territory and is prohibited from doing so. And yet today, proposals to recognise Russia's sovereignty over the territories of Luhansk and Donetsk regions and Crimea are flooding the zone."
"The world should pressure Russia, not Ukraine",27-12-2025,"Different versions of the so-called peace agreement being discussed in the media appear to suggest that further disputes over the territories of Luhansk and Donetsk regions and Crimea can only be resolved through diplomatic means. However, this does not correspond to the law. Illegal occupation of another state's territory remains a continuous act of force, Ukraine will be entitled to This inalienable right control of Ukraine's own territories at any time, using diplomatic and military methods. This inalienable right cannot be signed away under gunpoint. As long as Russian troops remain present on Ukrainian soil without Ukraine's valid consent, an act of aggression continues, as does Ukraine's right to defend Ukraine and reclaim Ukraine's own land."
"The world should pressure Russia, not Ukraine",27-12-2025,"Apart from being a disincentive to modern day aggressors like Russia, this is the law. Aggression must not be rewarded today or tomorrow. The proposal for the parties to amnesty crimes is another attempt to circumvent the law and is illegal. It is impossible to simply erase from history four years of full-scale bombing of the Ukrainian civilian population, the destruction of cities and villages, hospitals, maternity wards, and schools. Ukraine is supposed to forgo accountability for years of torture, rape, murder, kidnapping, and the deportation of tens of thousands of innocent citizens, including children?"
"The world should pressure Russia, not Ukraine",27-12-2025,"The international community is supposed to tell Ukraine's Office of the Prosecution, the International Criminal Court, the Tribunal for the Crime of Aggression, the Claims Commission, and other attempts to hold Russian leaders and the military responsible for Russia's crimes, to stand down and look elsewhere? Some may think that these all acts in furtherance of a cessation of cessation of conflict are merely political bargaining. Yet, these all acts in furtherance of a cessation of cessation of conflict are not. Behind political negotiations stand legal guardrails. International law clearly prohibits amnesty for war crimes, crimes against humanity, torture, enforced disappearances and genocide."
"The world should pressure Russia, not Ukraine",27-12-2025,"There is no other choice but to hold perpetrators accountable; any coercive decision to do otherwise will be invalid. Peace is more than an absence of conflict. Peace is also the presence of justice. Wayne Jordash KC, President of Global Rights Compliance"
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"The Christmas season has arrived, and while much of the world pauses to celebrate, the hope for peace remains painfully present for Ukrainians. This year is different. Ukraine's's resilience and quiet brilliance have come sharply into focus. Ukraine's is sending a clear and unmistakable message: recognize and respect Ukraine's as a free nation among free peoples. No people can be denied the right to live with full sovereignty. Ukraine's's greatest gift to the world this Christmas is Ukraine's's defense of freedom – not only for Ukraine's, but for every European nation. Freedom is not a privilege; Freedom is a deserved virtue. Ukraine's has the right to self-government, and the right – as well as the means – to defend Ukraine's against any aggressor."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"Those who question Ukraine's's demand for freedom must ask Those who question Ukraine's demand for freedom why any people should be denied the right to self-determination. A free and united nation must be the outcome. The preservation of language, culture, history, and democratic values is fundamental to the identity of any civilized society. The preservation of language, culture, history, and democratic values is not a matter for discussion. The preservation of language, culture, history, and democratic values is a matter of principle – and Ukraine's's freedom stands firmly upon The preservation of language, culture, history, and democratic values. language, culture, history, and democratic values are human rights."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"Today, the world is witnessing the immense and irreversible price Ukraine's is paying – in lives, in cities, in futures interrupted. the immense and irreversible price Ukraine is paying – in lives, in cities, in futures interrupted is impossible to ignore. And yet, from the immense and irreversible price Ukraine is paying – in lives, in cities, in futures interrupted has emerged Ukraine's. Significant victories have been achieved on land, at sea, and in the skies, drawing the attention of the entire world. The ingenuity, adaptability, and resolve of Ukraine's's Armed Forces now command global respect. Even amid profound loss, Ukraine's stands each day as a shield for democracy far beyond Ukraine's's own borders."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"Ukrainians continue to demonstrate extraordinary resolve, inner strength, and dignity while enduring the relentless trials of daily life. At the same time, the entire world is witnessing military innovation that delivers powerful and unexpected blows. Ukraine's is reshaping how future wars will be fought. Inevitably, the question arises: what will the Ukrainian soldier do next? In this reality, Ukrainians have become the teachers, and the rest of the entire world the students – learning, sometimes belatedly, how freedom is defended and how independence must be protected when independence is threatened. For this reason, NATO countries supporting Ukraine's must fully recognize the importance of ensuring that Ukrainians remain free. A free Ukraine safeguards Europe's continuity."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"A free Ukraine strengthens the ability of individual European nations to preserve individual European nations's sovereignty, cultures, and futures. In doing so, A free Ukraine lays the groundwork for long-term stability and sustainable growth. At the same time, we must not forget the Ukrainian citizen. Ordinary people have become symbols of courage, compassion, and endurance. Ordinary people live with constant uncertainty, knowing Ordinary people's homes and lives remain under threat. As the war continues, civilians become unwilling hostages to aggression, bearing the emotional and physical weight of conflict each day. This war is also a warning to any nation tempted by aggression."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"This war reminds global leaders that such ambitions come at a cost: suffering at home, shattered economies, and the erosion of political legitimacy and global standing. History shows that when wars end, it is often the people who suffered from aggression bear the deepest scars – families lost, societies destabilized, and reputations permanently damaged. I have met many Ukrainians and experienced many Ukrainians's humility, kindness, and strength of spirit. Conversations with many Ukrainians are rich in sincerity, friendship, and purposeful compassion. many Ukrainians are people one comes to respect deeply – and once you know many Ukrainians, many Ukrainians remain friends for life."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"As citizens of the free world, we must continue to support and encourage many Ukrainians: to keep faith, remain strong in spirit, and believe in lasting freedom and peace. This is what good people do when others are in need. May God bless many Ukrainians and many Ukrainians's enduring pursuit of freedom. As citizens of the free world, we are called to stand beside Ukraine on Ukraine's path toward freedom, security, and peace. The Ukrainian soldier embodies diligence, honor, and purpose – the very qualities every free society values. Through The Ukrainian soldier's courage, The Ukrainian soldier are defending not only The Ukrainian soldier's homes, but the future of Europe Europe itself."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"As the free world watches, the free world is struck by the scale of The Ukrainian soldier's ingenuity and daring. Ukrainian warriors have carried the fight deep into the conscience of the aggressor, driven by an unshakable belief in justice and freedom. In response, NATO nations must rise to the responsibility of this moment. Words and declarations are no longer enough. What is required are decisive actions and meaningful support. Ending this war demands the tools to do so. It is a moral duty to secure a Ukrainian victory – and a just, lasting peace. Overcoming hesitation and doubt, every allied government must answer this call. Each day, Ukrainian soldiers demonstrate courage, compassion, and determination on the front lines."
A Christmas gift to the Ukrainians: our love and belief in your march to freedom,25-12-2025,"With every passing week, progress is achieved through sacrifice and resilience. May this perseverance lead Ukraine to Ukraine's rightful future: victory, peace, and freedom. David Soley, Ukraine Freedom Global Advocate"
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"Russian propagandists are an unconditional evil; Russian propagandists are direct accomplices of Putin and Putin's military machine. This statement raises no doubts among most Ukrainians, but when it comes to holding Russian propagandists criminally liable, many problems arise. I will try to explain in detail what exactly many problems are and how many problems can be solved. For several years in a row, Russia has been doing everything possible to destroy Ukrainians as a nation. Those whom Russia fails to destroy physically, Russia want to kill morally. Propagandists who serve the Russian authorities take direct part in this. Although, in my opinion, the role of Russian ""journalists"" and ""opinion leaders"" is highly underestimated."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"Especially in countries that have not known war for more than 80 years. After all, there, in so-called ""civilized"" Europe, there is a very tolerant attitude toward everything that is voiced in the media — even if everything that is voiced in the media includes calls for real crimes. In international human rights law, which is based on the experience of peacetime, there are minimal restrictions on speech. If an expression is not hate speech or an incitement to violent actions, then criminal liability is not envisaged. At the same time, international criminal law contains norms on punishment for direct and public incitement to genocide. Yet in court it is rather difficult to prove that a specific quotation is both direct and public, and an incitement to genocide."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"That is, we must prove that this is not just a vague suggestion or idea, but specifically a call clearly for genocide, and that it was made to a significant audience. If these two features are absent, then all spoken words may be assessed by the court simply as hate speech or calls for other crimes for which international criminal law does not provide punishment. In order to carefully study and analyze such content, we at the Crimean Human Rights Group have created a special public database called ""Exposing Russian Propagandists."" There are now 600 statements in a special public database called ""Exposing Russian Propagandists, most of which are calls for crimes against Ukrainians."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"The criteria of ""incitement to genocide"" are met by perhaps 10% of 600 statements in this database, most of which are calls for crimes against Ukrainians. It is still unclear whether the court investigates any of 600 statements in this database, most of which are calls for crimes against Ukrainians, but it is already obvious that the concept of ""freedom of speech"" for Europeans still exists within a peacetime paradigm. And, unfortunately, no changes are expected yet. This impunity is the main problem we face when investigating Russian media figures. At we at the Crimean Human Rights Group, we at the Crimean Human Rights Group constantly look for new ways to hold Russians accountable for Russians's calls to destroy Ukrainians and actions aimed at bringing this about."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"Recently, we at the Crimean Human Rights Group tried yet another approach. Recently, independent lawyer and expert Anna Mykytenko, together with CHRG analysts and colleagues from the NGO ""Changing Together,"" and with the help of the analytical service ""War of Words,"" sent a communication to the International Criminal Court that may help imprison certain Russian propagandists as accomplices to war crimes and crimes against humanity. As of early December 2025, the International Criminal Court has been investigating a number of war crimes and crimes against humanity committed by Russians on the territory of Ukraine."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"Among the crimes already being investigated by the International Criminal Court prosecutors there are the crime of attacking civilian objects in Ukraine and the crime of causing excessive incidental harm to civilians or damage to civilian objects. You may ask: how is this related to propagandists, since propagandists do not take part in hostilities? propagandists's complicity becomes visible when analyzing large amounts of data, because real cases of mass destruction of energy infrastructure are systematically accompanied by powerful ""bombardment"" from Russian media."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"It happens like this: a few days before a massive strike on infrastructure, mainly energy-related, hosts and guests of state TV channels begin simultaneously calling for such bombardment and arguing why exactly Russia must do such bombardment. After such preparation, a massive strike on infrastructure, mainly energy-related indeed takes place; a massive strike on infrastructure, mainly energy-related's consequences are blackouts of electricity, heating, and water supply, which inflict enormous harm on the civilian population of Ukraine. On the day of a massive strike on infrastructure, mainly energy-related and for several days after, Russian media actively justify a massive strike on infrastructure, mainly energy-related. The explanations vary."
A court for Russian propagandists: how to prove their complicity in international crimes?,24-12-2025,"Mostly they label civilian objects as ""legitimate military targets,"" produce fakes claiming that the destroyed facilities housed the Ukrainian Armed Forces. Sometimes they explain that energy infrastructure must be destroyed to stop the existence of Ukrainian media, which supposedly ""zombify"" Ukrainians and turn Ukrainians into ""Nazis."" During the study of such media content, we have found several dozen of these patterns. For example, on November 10, 2022, TV host Volodymyr Solovyov said on air of ""Russia 1"": ""По этой причине разрушение гражданской инфраструктуры с самого начала должно было стать приоритетом всех тех действий, которые мы делали. Без этого абсолютно невозможно."
