title,date,text
Nuclear side of the global deficit,19-01-2026,"Editorial address: 111020, Moscow, Bore Street, 3k1. Tel: +7 499 750-00-75, ext. 1,200 E-mail: info@rttv.ru The ANO ""TV News"" policy for processing the Organization's personal data, recognized as extremist and prohibited in the territory of the Russian Federation The site uses cookies files"
NATO's teachings without the US are what?,19-01-2026,"NATO has decided to conduct a very large-scale exercise, Steadfast Dart 2026. More than 10,000 troops from 11 countries — Germany, Italy, France, Britain, Spain, Belgium, Czech Republic, Lithuania, Bulgaria, Greece and Turkey — will first of all verify how ready the block is for a rapid transfer of significant forces. And this will continue until mid-March. But it seems to be an exercise and exercise. But the irony is that the US is not involved in them. It is a purely European initiative, and it has two objectives. First, it is clear that Europe is strong, Americans are not afraid, and can not only draw cartoons in neurons about heroic Vikings that protect Greenland, but are also quite capable of defending their interests."
NATO's teachings without the US are what?,19-01-2026,"And the second purpose of the exercise is to understand that Europe itself, without the US. There's a suspicion that nothing is particularly important. It's no secret that the alliance's 70% budget consists of what the U.S. has given. But, okay, intelligence is also what the U.S. structures have done. The satellite communication system, the coordination system, the management of the factions -- in all of this, a clear structure where the American is the older brother of every European partner. We, Russian journalists, have seen it in Kosovo, Bosnia, Afghanistan (although it was not an operation of the alliance officially, but it was actually NATO that entered the country). What is the largest and most secure base? Who commands all units of the sector? Who plans operations and draws combat tasks? American older brother."
NATO's teachings without the US are what?,19-01-2026,"For example, in Kosovo, NATO allies simply couldn't come to Camp Bondstil's base. The base is American, and who are you? Go over there and get a pass if they give you one. And let's just say that the position of a younger brother, or, more precisely, an ordinary general, Europe was more comfortable. What did the EU's welfare come from? The cheap Russian (first Soviet) resources with stable supplies and minimal security costs? Security was on the outside. American bases, American aviation, PRO... Trump simply said as a normal businessman with a specific past: a cover would have to be paid for, and you wouldn't want to -- you wouldn't have any more security for a halalava. Is NATO without the US a question that the European military is now trying to answer in the exercise, and they know the answer in advance."
NATO's teachings without the US are what?,19-01-2026,"There is, but it's very, very, very expensive for the EU. Well, or not, and you have to accept that the barin will do what he wants. The American collective barin actually understands everything. The head of the American Minfin Bessent said that the US would stay in NATO. But as he said, it's a lover to listen. He was asked what's more important than NATO or American Greenland. The answer is, ""This is the wrong choice. European leaders will come to their senses that they need to be under the U.S. security umbrella."" In the current situation, in which Europe's economy, to put it mildly, is now a Chinese engine, and the BASF concentrate earns a third of the previous one."
NATO's teachings without the US are what?,19-01-2026,"And what's left is a month's worth if the intensity is the same as in Ukraine, and there's not a lot of armies in Europe that have fought or fought outside the alliance. The French who have fought long in the Sahel, well, Turkey, but even their fighting experience is certainly important, falling into the ""no money"" point. And fighting the Bedouins in the Sahel or the Kurds in Syria is not the same thing as preparing for a war against an enemy like China or Russia. Or in a new reality, the US. Therefore, the non-participation of the American military in NATO exercises in Europe (this is because they simply leave bases in Germany or Italy) is a demonstration: let's see how you fuck up and run back. Pork and humiliation. But it's all done. The author's point of view may not match the editorial position."
NATO's teachings without the US are what?,19-01-2026,":: Autonomous non-profit organization, TV News, 2005-2026 All rights are protected. rt.com is registered by Roskomnadzor on 14 August 2020, certificate by El No. FS 77-78993, Editor-in-Chief: Simonian M. S. Address: 111020, Moscow, Bore Street, 3k1. Telephone: +7 499,750-00-75, ext. 1,200 E-mail: info@rttv.ru ANO ""TV News"" policy for processing the Organization's personal data, recognized as extremist and prohibited in the Russian Federation."
For which Ukrainians cancelled Deyenerys Targaryen,17-01-2026,"The Russians laughed when the first footage of the Pony Triller appeared online with Emilia Clarke, known for his role as the Deyenerys of the Game of Thrones. The action was taking place in Russia, and we were used to the fact that the Americans in the movies had some sort of russian sub-species -- dumb savages with bears on a leash. We know that Russia's mind does not understand, much less American, and we're laughing well. But as we laughed, the Ukrainians were screaming. People were really outraged there, though their TVs weren't working, and the Ukrainians almost cancelled Emilia Clarke and the second actress, Haley Lou Richardson, were pose at the background of the Kremlin."
For which Ukrainians cancelled Deyenerys Targaryen,17-01-2026,"They play a staff member of the American Embassy in Moscow who investigates the deaths of their husbands, of course under strange circumstances. There is a scene in the film: female employees buy eggs from a Russian woman, on the face of a saleswoman — a Grimas of standard Anglo-Saxon arrogance, but on their head is a pavlo-saddle handkerchief, and this is what the director intended to make it Russian. Heroina L. Richardson demands from the heroine Clarke that she deliver this ""simple Russian woman"" in Russian. ""I can't,"" Clark answers helplessly. But eggs are needed, and in overcoming himself, Clark says with an American accent: ""Your mother... give me my balls."" I've shown this scene on an editorial planner, and we've all been obsessed. Why ""my balls""? Russians don't say that?"
For which Ukrainians cancelled Deyenerys Targaryen,17-01-2026,"""Sukka!"" says Clark. ""Russian"" makes a very British nose sound, without saying, ""Pf-f, from the sushi hearing."" And it gives out eggs, too, calling the heroin Clark ""dog."" In the performance of the Americans, Russian mothers even buy eggs and bread. But to us, with our genetic memory, these two ladies at this moment are like fascists who demanded that Russian women have ""bones and balls."" But that's not why our frozen neighbors break up. ""Why not Ukrainian?"" asked Ukrainians. ""Why aren't Ukrainians?"" So we're freezing in our apartments, and Clark here in 2026 speaks to Moskal and shoots behind the Kremlin?"
For which Ukrainians cancelled Deyenerys Targaryen,17-01-2026,"And it's also surprising that we're going to be so burned?!"" It's very much asked in reply: it's a good thing that you, the freezers, are gonna get warmed up. But let's do a comparative analysis of the reactions to this scene between the Russian audience and the Ukrainians. Ours regretfully wrote that ""The Game of Thrones"" was probably the last appropriate movie for Clark. ""Pony"" is the movie."
For which Ukrainians cancelled Deyenerys Targaryen,17-01-2026,"In Ukraine, however, geefs were sent to each other, where John Snow kills Deyenerys, and wanted her to die as soon as possible, accusing Clark of trying to distract the Ukrainians from the winter, which is not just close, but is already pissed off by the Russians. And she's making a movie about the Russians. The Americans won't stop popularizing this ""dead"" Russian culture. Even though the whole Ukraine will freeze the Russians and the Americans won't lose interest in them! It didn't even help that at the beginning of the SVU Clark collected money to help Ukraine and appeared in a yellow-and-blue-heart T-shirt. Cancelled it, though it wasn't Clark't responsible for Ukraine's small, narrow culture and Russia's huge cultural world, which will always attract foreigners."
For which Ukrainians cancelled Deyenerys Targaryen,17-01-2026,"Also, the Ukrainian attack on Clark has turned a pathetic Pony into a multi-layered cultural and political event. The author's point of view may not be consistent with the editorial position. * Autonomous non-profit organization, TV News, 2005-2026, All rights are protected. rt.com is registered by Roskomnadzor on 14 August 2020, with El No. FS 77-78993, Chief Editor's certificate: Simonian M. S., editorial address: 111020, Moscow, Bore Street, 3x1. Phone: +7 499,750-00-75 dob. 1200 E-mail: info@rttv.ru ANO ""TV-Novosti"" policy for processing the Organization's personal data, recognized as extremist and prohibited in the Russian Federation."
"""Kabachka"" jubilee",16-01-2026,"60 years ago, on January 16, 1966, the Soviet Union's first broadcast, which my generation's people call religious, was ""The Cab of 13 Chairs."" It was, by the way, as I was told by Galina Leonidin Brezhnev, and her father, Genec Leonid Ilyich Brezhnev, and he closed it after the riots and strikes in Poland in 1980, because it was a Polish general education institution. And in January 1976, by the tenth anniversary of the program, the Polish government gave all the participants and leaders the title ""Ameritus of Polish Culture."" Poland gave the title to geopolitics in a miniatural. It was a cultural special unit, and we gave up without a fight."
"""Kabachka"" jubilee",16-01-2026,"I was told in an interview by Alexander Shirvindt (who led this temple of Melpomena after Puchek). Because ""Kabačok"" rewritten the rules. The actor stopped being a priest on stage; he became his boyfriend on television. The viewer applauded not the people's artist of the USSR, but Pan Tsip (in the performance of George Vicente) or Mrs. Katarina (in the performance of Natalia Celesner), i.e. the character was a friend of the perfect virtual apartment. The irony is that the theatre was fed by this hateful popularity. It was the pure 1990s, only in the 1970s! Media had already won the hierarchy. The television was stronger than the ampiric columns and the golden bed. The project was led by Andrei Mironov and Michael Derjavin."
"""Kabachka"" jubilee",16-01-2026,"The directors are Mark Zaharov, Roman Viktuuk, Spartacus Mishulin (the last one was played by the director). The director of the show was Georgy Zelinsky (he made up this project from his wife Zoe, actress Theater satira). And the numbers? 133 issues, 145 hours... It's not a series. It's a parallel universe that you could go to every week. It was more than the Game of Thrones and the Doctor Who, taken together in length! And what? Nothing. There's no archive. There's no film. The greatest hit of the Soviet TV is material but alive in collective memory. It's a beautiful metaphor. The Cabachok was a ghost, a mirage. The project was a digital one before the number appeared. It was a virus meme before the memes arrived. And its final secret is not why it was shut down. It's why it was so carelessly thrown out of the archives."
"""Kabachka"" jubilee",16-01-2026,"It wasn't just a show, it was a door. It wasn't just a show, it wasn't a show. It wasn't a show. It wasn't a show. It wasn't a game. There was no flirtation. There was no partnership. It was a jazz. It wasn't a comrade, it was a pani. It was a visualization of the dream of a different life. It wasn't an American-- an aggressive, greasy one. It was like a European-- it was cozy, ironic, with lazy napkins and philosophy at the table. The Kabochok was a legal drug."
"""Kabachka"" jubilee",16-01-2026,"You're not gonna get into it, but you can sign on to it. And most importantly, there was no politics. There were only samples of Sitcom. There's no such thing as our mutual secret love. She wasn't building a communism. She was building a relationship. And we understood it was the real one. And the rest of it was the setup. It was an escape. In the future, where you could just be smart, gallant, funny, in love. No slogans. The USSR's Gosteleradio sold air to us. The air of freedom, which wasn't even supposed to be called freedom. It was enough to say, ""Pani and pans, the show is starting!"" And we're already there. Today it would be called content. And then it was oxygen. Because you knew that Monday was a workshop, a fly, a plan, a normal... but today Saturday, and there is Saturday's Saturday, and in the 13th of the chairs, there's always one chair is free for you."
"""Kabachka"" jubilee",16-01-2026,"They did so with such love that we didn't even feel deceived. We felt that we were chosen. It was as if we had been taken by our hand and led through a secret door to a parallel world. The author's point of view might not be consistent with the editorial position. : Autonomous non-profit organization, TV News, 2005-2026. All rights are protected. Rt.com is registered by Roskomnadzor on 14 August 2020, certificate by El No. FS 77-78993, Editor-in-Chief: Simonian M. S. Editorial address: 111020, Moscow, Bore Street, 3k1. Phone: +7 499,750-00-75, ext. 1200 E-mail: info@rttv.ru ANO ""TV-Novosti"" for processing the Organization's personal data recognized as extremist and prohibited in the territory of the Russian Federation."
To future captains,15-01-2026,"Did Benjamin Kaverin know that he could have known how the fate of the main book of his life would be, when there would be no country, no ideas, no moving book? Believe me, that I didn't know, even though I had thrown an invisible bridge into a very distant and still unfinished future. Didn't know in the sense that I didn't anticipate the collapse of the Red Project. Couldn't have foreseen it in the years of writing. The year 1938 is the beginning. The year 1944 is the end. You go, don't turn and fall! You fall, you fall, you get up! And you will be the reward for the goal of the sacred height. This is the final song from the second and main screen set of the Kaverin two captains, from the six-series epithesis of Eugenia Karelov. If he wrote the song himself, that's the Karelov. What he did to us, what he left for us, what he left for us, what he left for us, that he left for us, betrayed early bound by fate?"
To future captains,15-01-2026,"45 years old... isn't the age of a master? Great ribbons left: ""The Nahalenka"" (1961), ""The Third Time"" (1962), ""The Children of Don Kihota"" (1965), ""The Two Comrades Served"" (1968). ""The two comrades served"" (1968). A man climbed up like a ladder into the sky. It was like ""The Seven Old Men and One Girl"" (1968), because nothing human Soviet man has ever been strange to us. And then ""The Two Captains"" (1976)."
To future captains,15-01-2026,"And the purer and stronger the Grigorievs are, the less and more vain, the more filthy, the more disgusting the Romashovs are, and not that those Romas are all betraying, selling, selling, destroying the future, and in what they have learned to do publicly, to celebrate it as a personal victory, to put their own hand and life-long monuments on themselves, as well as Grigorievs, not just fools, but outcasts of the human race. Lies are more fashionable in a fashioned ""political couture"" and people of heavenly steel... that lies to humans of heavenly steel, when there are markets of all decisive, personal boundaries, income per unit of intermingled and personal paradise in isolation from human beings's obscenities."
To future captains,15-01-2026,"In the blue ocean, I fly under the ground, I rub the coal, along the roads, I give my life for what I love! Life is a yes, those captains are going to give it to them. But it's not your own. At a similar price. And you look at the screen, you listen to Eugenia Pitkin's spiritual overture."
To future captains,15-01-2026,"And there's no room for hot blood. Only it's so hot... ""Why don't we go home?"" ""What do you do? What are you doin'? You're gonna go home?"" They've been growing up in the country of Soviets, Don Kihota's kids. They've been strong, they've been manning and defeating all the enemies and all the troubles, Sani Grigoreva. And next to them, in the shadows, in the dust of the road, they've been nesting their Romashovs. They've been waiting. They've been waiting. They've been over. They've changed. They've changed their clothes. There's a country of Soviets. There's only a book of Kaver's left. There's only a lighthouse. There's a lighthouse if you're willing to go out to sea. Fight and find. Find something else to tell you? Like everything else."
To future captains,15-01-2026,"You're a naive man. You're not gonna believe anyone. You're gonna need witnesses to judge. You're gonna need two of us. ""Then I'm gonna judge you myself."" Read it again. Read the movie, read it. You're gonna lighten up the winds from the North, about which the book of Benjamin Caverina is the way and about the people on the way. With the living people, if anything is written. This is just another story. The author's point of view may not be consistent with the editorial position."
To future captains,15-01-2026,"Editorial address: 111020, Moscow, Bore Street, 3k1. Tel: +7 499 750-00-75, ext. 1,200 E-mail: info@rttv.ru The ANO ""TV News"" policy for processing the Organization's personal data, recognized as extremist and prohibited in the territory of the Russian Federation The site uses cookies files"
On top of the bullet.,15-01-2026,"It seems that Ukrainian Zelensky has now won a precedent with Greenland, which suddenly needs Trump, which neither eats nor drinks, and that she's got a bone in her throat, so she's eating, and she's having a bite of a public hysteria that he needs more European money to buy weapons in the States. What he thinks isn't enough that it's time for Europe to thoroughly dig through its pockets and feed on its ever-increasing appetites."
On top of the bullet.,15-01-2026,"Zelensky has something to worry about: what if Europe really concentrates on its real interests, on the same Danish island, and thinks that the danger does not come from the East, how it is used to being inspired, but from the West, from the older brother and the big brother who decided to take it out loud as a stick? From the prospect of a bloody and grand-grandfather, there should be frost on the skin. It must be noted that with the same Greenland, the immediate territorial problem does not arise at all from Denmark, as is customary, but from NATO, the European Union. The latter not only has serious reputational losses, but is also undermined from the point of view of entering a highly promising Arctic region. This is not only a question of the present, but in many ways of the future and future. What choice is it to choose?"
On top of the bullet.,15-01-2026,"Now you can say that Europe has become dependent on Ukraine for political efforts, believing that in the future this will bring a profit and expand the area of influence, but as in the case of fraudsters, it will cut the finger down the elbow, and it will not escape until the clean one is over; you can say that the EU is now on the financial, political and military line of Ukraine — so strongly bound in the conflict and believes that by retreating, it will lose more investment, so it will invest even more, hoping for a profit in the future. This is what the same Zelensky, reasonable belief that it is his cow and he's milking it. It suggests that today his feast and field of wonders, and tomorrow at least the grass does not grow. Europe holds the carrot of the great future at the expense of expanding ownership."
On top of the bullet.,15-01-2026,"But the current hystericalness of Zelensky is to understand that Europe may have other interests than Ukraine, and that such a revelation may reach the Old World itself, so it must be silenced by hysterics; iron should not be allowed to fade until it is hot, but only to demand and conscience; there is also an element of discussion with German Chancellor Mertz, who has recently made Zelensky appear that too many Ukrainian men are leaving the country, so that, de, there may be a shortage of ""human material"" in a certain death factory to which the Indifferent is formatd."
On top of the bullet.,15-01-2026,"He said, ""You want more Ukrainian deaths, you want to clear the territory for your vital interests, you pay. Money, money, don't be niggardly. By the way, the Ukrainian despot threatened to supply his thugs for European needs. Why not send them to the northern island? Europe would pay for them, and with that money would buy a park of dogs in the United States. Everyone would be happy. The author's point of view might not be consistent with the editorial position. ♪ Autonomous non-profit organization, TV News, 2005-2026. All rights are protected. rt.com is registered by Roskomnadzor on 14 August 2020, certificate by El No. FC 77-7993 Chief Editor: Simonian M. C. Address: 111020, Moscow, Bor Street, 3x1."
On top of the bullet.,15-01-2026,"1200 E-mail: info@rttv.ru ANO ""TV News"" policy on processing the Organization's personal data, recognized as extremist and prohibited in the territory of the Russian Federation The site uses cookies files"
"Europe ""absorbs the slave""",15-01-2026,"All right, let's get out of the light! Criticizing each other in the context of domestic political competition, the leading Polish servants reproach the rivals in pro-American moods. Yes, yes, you didn't hear: not the pro-Russians, namely the pro-Americans. The Vice-Premier and the Polish Foreign Minister, Radoslav Sikorski, comments on the U.S. President's desire to get Greenland at any cost and translates the conversation into his domestic political opponents: ""In such an approach to international law, I would like to ask those who share the values of President Trump if they agree with this approach. This is President Karol Navrocki, who said, when he comes out of the White House, that he shares Donald Trump's approaches."""
"Europe ""absorbs the slave""",15-01-2026,"And how radically these times have changed in less than a year! The fragment of an article by Radoslav of Sikorski, published in The New York Times last February: ""In 2025, there are many who do not wish us well. The axis of autocracies, made up of Russia, Iran, North Korea and China, is a very serious threat to most of the world. To confront such an alliance, America and Europe need each other more than less. Our opponents want nothing more than to see us fragmented, divided by economic disputes and unable to exercise leadership."" How amusingly read all this 11 months later!"
"Europe ""absorbs the slave""",15-01-2026,"America really needs Europe more than ever, especially a piece of Europe that (not in geographical terms, but in political terms only) is such a part of the sovereign Danish territory as Greenland. Of course, the head of the Polish Ministry of Foreign Affairs last February did not mean that kind of development. But the universe seems to have a very distinct sense of humor. Sikorsky, and with him and the whole of Europe, now have what they have: a grand cognitive dissonance. If we simplify everything to the limit, today's view of the world until recently has been reduced to a very simple one: Russia is bad, America is good. In January 2026, our country did not become ""good"" in Europe's eyes."
"Europe ""absorbs the slave""",15-01-2026,"But with regard to America's chastity, the Old World has raised great doubts. True, it is very careful for European leaders to express these doubts. Return to the same Radoslav of Sikorski. To criticize Trump, he risks only indirectly — through criticism of the President of his own country, whose approaches are similar to those of the American leader. But to take a very direct and crude approach to Trump and America, which is usually not the choice of the language of Polish foreign policy, is not absolutely ready. Instead, Radoslav Sikorsky becomes the symbol of diplomatic perversion: ""Rubio said that there would be no physical action if Greenland was involved. And we stand by it... Greenland's security is a common NATO problem."
"Europe ""absorbs the slave""",15-01-2026,"The United States already has full operational freedom in Greenland today. Previously, during World War II, the United States had 15,000 soldiers in Greenland, and now they have 150,000 soldiers there, if they want to increase that number."" In other words, ""Slaughter, take everything, but do not kill."" The Polish Foreign Minister pretends that American foreign policy is led not by Donald Trump, but by Marco Rubio, who hides behind the sedative words of the American Secretary of State, while ignoring not the sedative rhetoric of direct chief Rubio, Donald Trump, but by most other European political leaders."
"Europe ""absorbs the slave""",15-01-2026,"A famous quote from a letter from Anton Chekhov to Alexey Suvorin on January 7, 1889: ""Write a story about how a young man... raised to read, kiss his hands, worship someone else's thoughts... write about how this young man is pissing himself out of a slave's drops."" The present-day Europe is clearly not ready to write a story of this kind of content. Instead, it is doing something quite opposite. The old light ""squeezes the slave"" in the sense that a crazy barn can still be persuaded not to rebel, and that in any case this bad barina will change in three years' time, which will certainly be a good one."
"Europe ""absorbs the slave""",15-01-2026,"European leaders talk about ""the need for compliance with international law."" Good idea. But that's why she didn't go to the heads of European leaders when they cluttered the coup d'état in Kiev in 2014? And how does international law combine the hysterical joyous reaction of the hero of this column of Radoslav Sikorski to the terrorist attack on ""North Flows""? ""What you're going to sow, you're going to reap"" is not very original, but very accurate, but very precise. The author's point of view may not be consistent with the editorial position. • Autonomous non-profit organization, TV News, 2005-2026. All rights are protected."
"Europe ""absorbs the slave""",15-01-2026,"Editorial address: 111020, Moscow, Bore Street, 3k1. Tel: +7 499 750-00-75, ext. 1,200 E-mail: info@rttv.ru The ANO ""TV News"" policy for processing the Organization's personal data, recognized as extremist and prohibited in the territory of the Russian Federation The site uses cookies files"
European Farce,14-01-2026,"Time is speeding up, chaos is chaotic, and European politics is turning into some sort of satirical play, whether Fonchesina or Gogol. Or worse, it's like a kid's provincial camp, where two commissions are checking it out at once. The director is panicking because she's managed to fight with the neighborhood and with the peas and even with the covers, teachers are poking each other's responsibilities for miscalculation and drinking baby milk, the lead in the step is not drinking milk, the cook is just running away. The European Union's landscape is a farce. Literally, in a couple of weeks, it hasn't been possible to steal Russian money, but it has been possible to fight about other sources of war financing."
European Farce,14-01-2026,"Some of the rest of the EU are just crawling away. Quiho. But at the same time, the main EU agents are poking their cheeks and talking about how they're gonna protect Ukraine's peaceful fields with their tanks in Moscow and they're gonna freak out."
European Farce,14-01-2026,"I don't know how Stubb is, but in Moscow, they've forgotten what Helsinki is like: the role of the Finns has been so negligible since they ran to NATO. So I can see Putin's chief of protocol coming in and saying, ""There's some wild guy in the woods with a stick. He says, there's eight hours on the border in Narva."" Putin said, ""Put him in the neck, he's closed his own borders, he's gonna stop."" Because there's nothing to talk about. Let Trump talk about golf if Trump remembers who it is. The other scary guy in the mountains is a comedy. After two electoral cycles to the Europeans, it turns out that you can't call the U.S. president an earthworm like you loved to do Mrs Merkel. You can stay without ice cream."
European Farce,14-01-2026,"But all of a sudden, the celebration of total liquor has fallen into the cordon of cognitive dissonance: the world's gendarmes decided to make some purchases ""on heaven"" without being bent on outright robbery and kidnepping by the presidents. And if the territorial acquisition of Israel has made everyone dumb, then Trump's geographical activity is no longer in any gate. And it's not possible to keep quiet, and it's impossible to say -- they're doing such pirouettes of hypocrisy that you're going to do it. They're threatening that they'll be able to protect Greenland by NATO's power, then suddenly they realize that the US is NATO from keel to clot. And there's even no way for Rutte to answer the question: what's with Greenland? Nothing, except ""We're working together in the Arctic,"" he couldn't say."
European Farce,14-01-2026,"After all, she's got her own bomb, unlike all the other pigs. By the way, Greenland has another atomic bomb since 1968 -- it's been lost by American pilots, and it's never been found. But now that they all have to roll between Trump and Putin, suddenly they've lost meaning to their previous moral poofos and they've turned out to be total idiots. But they can't be complete idiots people who steal so much in war and Russian fictional threat? No?"
European Farce,14-01-2026,"The network edition of rt.com was registered by Roscomnadzor on 14 August 2020, with the certificate of El No. FC 77-78993, Editor-in-Chief: Simonian M. S., Address: 111020, Moscow, Bore Street, 3k1. Tel: +7 499 750-00-75, ext. 1,200 E-mail: info@rttv.ru ANO ""TV News"" policy with regard to the processing of personal data of the Organization, recognized as extremist and prohibited in the territory of the Russian Federation."
In the grip of illusions and fear,13-01-2026,"When European analysts begin to think seriously that Vladimir Putin may be ""the savior of Europe"" from Donald Trump's ""aggressive policy"", it seems strange and unexpected at first sight. Yes, the Kremlin is still called the main threat to the well-being of Western civilization in European media. And expert Zoran Meter is absolutely right that the European Union has faced the most serious geopolitical threat to its well-being since World War II, not Trump, much less Putin, but decades of self-confidence in which Europe has voluntarily given the keys to its strategic security across the ocean."
In the grip of illusions and fear,13-01-2026,"And now that Washington is talking about their willingness to take them away, there's a quiet panic in European capitals that is rapidly growing loud. The idea that Ukraine's support is hurting Europe's interests has long since stopped being marginalized. It's obvious even for those who don't want to admit it publicly, but with figures. The European Union is getting weaker and poorer in their eyes: industrial giants shutting down production because of extreme energy prices, inflation is eating savings, and social tensions are rising. All this is the price of imposed solidarity with Ukraine, driven not by their own national interests, but by transatlantic discipline. The US in this war is getting rich by selling SPGs and weapons, while Europe is paying off with its economic prospects."
In the grip of illusions and fear,13-01-2026,"The Russian saying, ""Better late than never,"" is very appropriate. The question is whether European leaders began thinking about the consequences too late. The story they prefer to forget demonstrates striking examples of European policy flexibility. In December 1939, after the Soviet-Finnish war began, the USSR was expelled from the League of Nations. English, French and other volunteers were going to Finland, the Western press was engaged in a wild anti-Council campaign, painting the image of the Bolshevik barbars. This image remained canonical until 22 June 1941. What happened after Germany's attack on the USSR? Mnegular metamorphosis, re-flagging for flight."
In the grip of illusions and fear,13-01-2026,"The Russians became ""our brave allies"", journalists and politicians, including the Russians of Churchill, celebrated the heroism of the Soviet people, the documentary ""Moscow Retaliates"" received ""Oskar"", and the Llandlis and military cooperation extended until the victory. Then, of course, the iron curtain came down again, but this is a different story. The lesson is simple: for the West, there are no eternal enemies or friends, there are only eternal interests. Once these interests are threatened, history, ethics and strategy are immediately rewritten. ""Oceania always fought with the Restasia"", Orwell knew what he was writing about. Trump, of course, not Hitler, capture Europe with rapid tank strikes, he is not going to (yes and no one is going to)."
