title,date,text
RISK Initiative: Taiwan's bold step to safeguard undersea cables - opinion,28-01-2026,"At a parliamentary level, we are communicating closely with such countries as the United States, Japan, and Australia, as well as European nations, through our overseas missions, securing political support and promoting the inclusion of undersea cable security in pro-Taiwan resolutions. This will allow the issue to become part of a policy agenda common to democratic partners. At the administrative and law enforcement levels, we seek to work with international coast guard and undersea cable authorities to conduct exchanges and establish long-term cooperation mechanisms. This includes the exchange of information on substandard vessels and the sharing of intelligence regarding vulnerable cables, which would enhance early warning and response capabilities."
RISK Initiative: Taiwan's bold step to safeguard undersea cables - opinion,28-01-2026,"It also involves promoting the development and application of technologies that can facilitate the maintenance of undersea cable security and utilizing technology to assist in law enforcement. In terms of policy and institutional development, Taiwan is placing the RISK Initiative at the center of its efforts, collaborating with domestic and international think tanks and experts to deepen consensus through seminars and professional exchanges. Furthermore, by leveraging the Global Cooperation and Training Framework, Taiwan will call on experts from a range of nations to jointly examine tangible measures for preventing and mitigating risks to undersea cables."
RISK Initiative: Taiwan's bold step to safeguard undersea cables - opinion,28-01-2026,"We are also facilitating overseas exchanges for our experts and scholars so that they can share their experiences of maintenance, repair, and law enforcement with like-minded partners, thereby laying the solid foundation of expertise and trust needed for long-term cooperation. In recent years, democratic nations – including those of the European Union, as well as the United Kingdom, the United States, Japan, and Australia – have all identified undersea cables as being critical infrastructure vital to national security and the global digital order. They have sought to strengthen related protections through legislation, action plans, and transnational cooperation."
RISK Initiative: Taiwan's bold step to safeguard undersea cables - opinion,28-01-2026,Undersea cables are more than merely infrastructure; they are a public good within the global digital economy and serve as lifelines in connecting democratic societies. Taiwan is willing and able to serve as a pivotal node within the global undersea cable security network and work hand in hand with like-minded partners so as to jointly safeguard these critical arteries that sustain operations throughout the world. The writer is the foreign minister of Taiwan. Copyright ©2026 Jpost Inc. All rights reserved • •
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026," In recent weeks, a Saudi strategic influence campaign has targeted the United Arab Emirates. It brands Abu Dhabi with an Israeli-Abrahamic label: “Israeli Trojan horse,” “betrayal of God, His Messenger, and the nation,” “an Israeli project wearing an Arab cloak.” The language reveals the goal: to burn the legitimacy of a state that chose the Abraham Accords. This raises the principled question: What is the content of an alliance? If a partner is attacked for being an “Abraham partner,” does the framework stand with it or stay silent? An alliance is measured not only in good times but in the readiness to stand together when costs arise. Otherwise, it is hard to see how the accords will endure or expand. The attack uses the “Israeli” label as a weapon."
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026,"When an ally is targeted because of the alliance, this is an opportunity to show what the Abraham Accords alliance means in the Middle East. For years, the Middle East was explained by the well-known expression, “The enemy of my enemy is my friend.” Today, that phrase is less relevant. The region has shifted from camps to transactions: It’s not “whose side are you on” but “what can you give me now.” Security urgency, uncertainty about American guarantees, and economics as foreign policy are pushing aside ideology. In this reality, each actor can play in several plays simultaneously. If everything becomes an investment portfolio, value must be tangible and commitment to a partner must be clear. Saudi Arabia is not the subject of this discussion."
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026,"Regional circumstances have changed in ways that shift the focus from future expansion to proving the existing framework holds. Three events have taken place simultaneously: Saudi Arabia is building a new security framework, including a mutual defense pact with Pakistan and discussions on Turkish expansion; the assumption that Israel is the “necessary gateway to Washington” has eroded as significant American components were offered to Riyadh without normalization; and Saudi-UAE rivalry is no longer a discrete point of dispute but rather a multi-arena competition. Saudi Arabia rejects any association with the Qatari-Turkish axis (and even Iran and the Muslim Brotherhood)."
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026,"For most Israelis who hope for peace with Riyadh, this leaves a spark of hope, alongside an open question: Why does Saudi Arabia countenance a discourse in opposition to the Abraham Accords? But as noted above, Saudi Arabia is not the subject here. The UAE is. The door remains open. We hope Saudi Arabia will choose to enter. The UAE is not just another partner. It is an anchor. It was the first actor to take political risk, sign, open the door for others, and build a partnership with Israel. In a world where many maneuver between transactions, Abu Dhabi did something rare: It chose a side and remained."
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026,"Even in the midst of the Israel-Hamas War, the UAE refrained from recalling its ambassadors, canceling flights to Israel, or freezing cooperation, despite massive pressure from the Arab world. In fact, the UAE even used the Abraham Accords framework to deliver humanitarian aid to Gaza. To those who present alliance loyalty as a moral stain: In both Jewish and Islamic traditions, standing by an ally is a moral and religious duty. Precisely because of this loyalty, the UAE is the most convenient target for those who want to prove the Abraham framework offers no protection. If such a partner becomes a target and is left to stand alone, silence sends a message more dangerous than any headline: Don’t join."
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026,"If the Abraham Accords are to remain an alliance, a framework that holds together under pressure and enables expansion, it will require operational mechanisms. Three elements: The United States should join Israel in supporting all three principles. An alliance that proves it stands by its partners is an alliance worth joining. The Trump administration, as founders of the Abraham Accords, has leverage: The American package promised to Riyadh can and should be conditioned on normalization. But leverage alone is not enough. Washington must also recognize that when it embraces Qatar and Turkey, states that lead anti-normalization campaigns, it is the UAE that pays the price. The UAE has proven its commitment to the accords. This is an opportunity to show the same."
"Honoring the Abraham Accords: Why Israel, US must stand with the UAE - opinion",28-01-2026,And to Riyadh: The door remains open. The writer is vice president of the Jerusalem Center for Foreign Affairs and Security. Copyright ©2026 Jpost Inc. All rights reserved • •
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026," US President Donald Trump continues to import ideas from the business world into international politics, and the Middle East in particular. His latest idea – part of the implementation of his 20-point plan – is the creation of a three-tier governing structure. At the top is a Peace Council, whose exact number of members has yet to be determined. This is a kind of board of directors under Trump’s leadership, in which he holds veto power."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"It includes several administration aides, financial figures (such as the president of the World Bank), and leaders willing to join for reasons of prestige – people, who, according to Trump, are all his “friends.” The middle tier is called the “Executive Council for Gaza.” It functions as a kind of executive committee, composed of figures from various countries, all personally committed to Trump. Among them are Witkoff, Kushner, Tony Blair, and representatives of Turkey, Qatar, the United Arab Emirates and Egypt, as well as a UN representative. There is also an Israeli businessman named Yakir Gabay."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"The person tasked with coordinating the council’s work and linking the top tier with the bottom is Nickolay Mladenov, who previously served as the UN envoy to the Middle East peace process and earned wide respect. The bottom tier is called the “National Committee for the Administration of Gaza.” It is a kind of interim government composed of twelve Palestinian technocrats, at least some of whom are identified with Fatah and the Palestinian Authority. This committee is meant to manage day-to-day life in Gaza. At its head stands Dr. Ali Shaath, who has not previously held a significant political position. The very establishment of this complex structure can be seen as an achievement, but the real test, as a well-known British saying goes, is in the pudding."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"In other words, will this structure be able to cope with the multitude of problems awaiting it? In the absence of a clear answer, it is worth laying out four difficulties facing this new body. At the top tier sit representatives of different states – 24 at the time of writing. As the council expands – it is reported that Trump approached no fewer than 60 individuals – national interests will inevitably come into play. In the meantime, five European leaders have declined their country’s invitation, including France’s Macron and Britain’s Starmer. The Peace Council is supposed to operate by majority decision, but Trump holds veto power. This means that leaders who have joined are prepared to rubber-stamp Trump’s whims in exchange for membership in what is ostensibly an exclusive club."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"A larger council would be a personal achievement for Trump, but it would make management of a coherent policy more difficult. Moreover, Gaza will not necessarily be the Peace Council’s main concern, as its mandate is to promote stability in “areas affected by conflict or threatened by it.” The middle tier is even more complex, because the Executive Council includes from the outset actors with opposing interests – Turkey and Qatar on one side, and the United Arab Emirates, Israel, Egypt, and others on the other. Once the parties confront the core issues, disagreements are likely to emerge that could delay or halt any progress. Notably, Saudi Arabia is not a member of this body, which will give her a disruptive power."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"By contrast, the bottom tier of technocrats appears relatively homogeneous – at least in terms of Palestinian identity – though it is reasonable to assume that both the Palestinian Authority and Hamas will exert pressure on each of its members to adopt positions closer to their own. The most difficult task is the demilitarization of Gaza and the disarmament of Hamas. At the Davos meeting, Jared Kushner presented a master plan for dismantling Hamas, demilitarizing the Strip, and rebuilding it, but it remains unclear who would carry out the first two tasks. The “international stabilization force” mentioned in Trump’s plan already has an American commander, but it has no army. Countries that committed to sending forces – such as Azerbaijan and Indonesia – have meanwhile backed out."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"Turkey and Qatar do possess leverage over Hamas regarding both demilitarization and disarmament, but their membership in the Executive Council appears designed to pave the way for the entrenchment of the organization in Gaza. Such an outcome would strengthen their interests in Gaza on the one hand, and bolster Hamas’s “victory” narrative on the other. The Palestinian committee is composed of individuals chosen not because they represent anyone or anything, but because they do not threaten the important players in the Palestinian arena. Aside from the mandate and consent granted to it, the committee lacks real tools to govern the Strip, and certainly to disarm Hamas and demilitarize Gaza."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"It can assist in the reconstruction process, but that process is not meant to begin before demilitarization and disarmament are completed. Moreover, the committee is not independent in its decisions or actions, which could undermine the effectiveness of its work on the ground. Beyond the familiar spoilers – Iran and what remains of its proxies – the composition of the Peace Council could also work against it if important actors remain outside. This is precisely why Trump also approached Putin and others in an attempt to persuade them to join. Russia, China, and even the UN could prove to be forces that complicate reaching understandings and agreements, as they have little interest in serving what currently looks like a one-man show."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,"To Trump’s credit, the new structure is the product of out-of-the-box thinking. But it is unclear why it was necessary to construct such a complex structure to address Gaza’s well-known fundamental problems. Its very complexity may impede its work. Israel has effectively been “hobbled” by Trump and cannot act in Gaza entirely as it wishes. If the Peace Council succeeds in achieving peace, Israel will benefit. But the council’s failure – and at present the odds of that seem high – would mean that Hamas entrenches its control over the Strip. That would, of course, be bad news for Israel, since a renewed war does not appear to be a realistic option, especially given the existence of international involvement in Gaza."
Trump's Peace Council is still far from bringing peace in Gaza - opinion,28-01-2026,The writer teaches in the Department of Islamic and Middle Eastern Studies at the Hebrew University of Jerusalem and is a member of the executive board of the Mitvim Institute. Copyright ©2026 Jpost Inc. All rights reserved • •
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026," The murder of Veterans Affairs intensive care nurse Alex Pretti by trigger-happy Border Patrol agents may prove a watershed moment. Out of this tragedy may emerge a national awareness that the danger of out-of-control, heavily armed masked federal agents may be a greater threat to the nation’s security and the rule of law than the illegal immigrants they are hunting down. And a threat to Republican politicians who cheer them on. Pretti was the second American citizen gunned down by federal agents in two weeks of chaos in the streets of Minneapolis."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"Both times, the shoot-first-ask-questions-later, blame-the-victim secretary of Homeland Security, Kristi Noem, quickly branded the victims “urban terrorists.” The nation is becoming aware that the real urban terrorists may be her own stormtroopers, with Border Patrol commander Greg Bovino strutting in full tactical gear, personally tossing chemical grenades into crowds, apparently in violation of court orders. Even President Donald Trump, though still blaming Democrats for everything and anything, seems to be slowly waking up to the danger that his anti-immigrant crusade may have gone too far. Monday night, he reportedly ordered Bovino to leave Minneapolis. Trump even spoke to the mayor of Minneapolis, Jacob Frey, and Gov."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"Tim Walz – two men he has repeatedly cursed, vilified, and ordered investigated by his weaponized Justice Department – about lowering the temperature. Pictures taken by bystanders from all directions told a starkly different story than the administration has been telling. Pretti’s gun had been removed – from his belt, not his hands – before agents, who had been kicking and beating him, fired 10 shots into him. Especially worrisome for the president should be the decision of Chris Madel to drop his bid for Republican nomination to be Minnesota’s next governor. He said ICE’s Operation Metro Surge in Minneapolis has poisoned politics for Republicans in his state. The impact is also being felt across the country."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"Madel, a lawyer advising the ICE officer who fatally shot Renee Good, a US citizen, on January 7, called the federal surge an “unmitigated disaster” and said he “cannot support the national Republicans’ stated retribution on the citizens of our state, nor can I count myself a member of a party that would do so,” The Washington Post reported. Other Republicans are speaking out, albeit timidly lest they incur the wrath of their vindictive president who has a penchant for turning against members of his own party who offend him. And the silence from the Republican leadership – full-fledged disciples of the Trump cult – has been revealing. Senate Republicans will have a chance this week to show where they stand on what is becoming a national crisis. The result could be a government shutdown."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"Trump was elected largely on a promise to deal with the immigration problem that Joe Biden had let slip for too long. But he is finding that his handling of it is hurting him among his own supporters, and that could reverberate in November’s midterm elections. Funding for the Departments of Defense, Health and Human Services, and Homeland Security runs out by midnight Friday. The House passed the bill last week. Senate Democratic leader Chuck Schumer announced that in the wake of the “appalling” shooting in Minneapolis, Democrats “will not provide the votes to proceed to the appropriations bill if the DHS funding bill is included.” The White House opposes removing that portion of the legislation and is demanding an all-or-nothing vote."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"In this 53-47 Senate, Republicans can only afford to lose three votes if everyone shows up and the vice president casts a tiebreaker. Several Republican senators have expressed muted “concern,” even calling for changes in policy and hearings on the Minneapolis shootings, but it remains to be seen whether any will muster the courage to delay or delete the DHS funding. Meanwhile, DHS is investigating the shootings itself and refusing to cooperate with state and local authorities. Trump is reportedly upset with Noem’s leadership, but her job seems safe while Democrats are calling for her resignation or impeachment. Polls are showing widespread dissatisfaction with the administration and congressional Republicans, notably among independents who often determine the outcome of many elections."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"This November, with a closely divided House, the crystal ball gazers say they see a Democratic victory, while the Senate remains iffy. An editorial in the pro-Trump New York Post warned him that his strategy is “backfiring against Republicans.” It said: “Mr. President, the American people didn’t vote for these scenes, and you can’t continue to order them to not believe their lying eyes.” Another outcome of the daily pictures of masked, heavily armed federal agents chasing citizens – and presidential threats to invoke the Insurrection Act and order the military into the streets of American cities – could be a near-record voter turnout for off-year elections, which historically are won by the party out of the White House."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"Trump has already warned congressional Republicans of his greatest fear: If they lose, the Democrats will impeach him again. The president, a master of diversion, may decide to try to save himself and his party by tossing Noem overboard along with some of her more thuggish aides. The one he really should fire, though, is the driving force behind his hate-fueled campaign of violent retribution, Deputy Chief of Staff Stephen Miller. Miller immediately branded Alex Pretti an “assassin” who “tried to murder federal agents,” and Noem said he was an “urban terrorist” who came to the anti-ICE demonstrations heavily armed and carrying extra ammunition. It is a crime to take a loaded gun to a demonstration, she wrongly stated."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"Those lies infuriated one of Trump’s most loyal constituencies, gun owners, who pointed out that Pretti’s gun was properly registered and legally carried. Of course, Noem and Miller didn’t feel that way in August 2020 when 17-year-old Kyle Rittenhouse shot three demonstrators, two fatally, in a Kenosha, Wisconsin, protest of the police shooting of Jacob Blake. Trump and other Republicans hailed him as a hero. The Senate has a chance this week to find the courage to stand up and say “enough” and block funding Noem’s out-of-control immigration agents, or it can let the government shut down and blame the Democrats."
Are ICE actions in Minneapolis killing support for Republicans in the US? - opinion,28-01-2026,"The risk in surrendering to Trump, as the once-and-former GOP gubernatorial candidate Madel explained, is that ICE’s operations in Minneapolis have poisoned politics for Republicans. And not just in Minnesota. Copyright ©2026 Jpost Inc. All rights reserved • •"
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026," The success of President Donald Trump’s plans for Gaza will depend almost entirely on the extent to which the more than 2 million Gazans see actual improvement in their living conditions. For Gazans, the first issue will be a roof above their heads. This winter has been harsh all around the country, and in Gaza it has been disastrous. During our torrential rains and very strong winds, as I sat in the comfort of my Jerusalem home, I couldn’t even imagine what the 1.5 million homeless people in Gaza were going through. I know people there living in tents and in bombed-out buildings."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"Whole families, elderly people, children, infants, men, and women already living in inhuman conditions, forced to confront the elements of weather, their tents blowing away in the wind, their ground flooded, miserable, sick, cold, and hungry. The first step for this to change is the disarming of Hamas and the decommissioning of its weapons. Hamas is well aware that no reconstruction and no money for reconstruction will enter Gaza if they remain in control and continue to be a threat to Israel and to the people of Gaza itself. The Americans will soon present their plan for the demilitarization of Gaza. The Americans have been continuing their engagement with Hamas on this issue through the mediators who are supporters of this process – including Qatar and Turkey."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"An unpublished draft resolution of Trump’s Board of Peace states: “Only those persons who support and act consistently to create a deradicalized terror-free Gaza that poses no threat to its neighbors will be eligible to participate in governance, reconstruction, economic development, or humanitarian assistance activities in Gaza.” What I hear from many Gazans is their faith in God and hope. Gaza is resilient and some semblance of life is slowly returning. Children are attending schools in makeshift classrooms. Many of those teaching are volunteers. Local community organizations have been put together to gather the children who have not attended normal schooling in two years."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,Everyone is living in trauma and there is no mental health structure to deal with all of those who cannot sleep through the night or cope with their new reality. Politics is barely spoken about – people are in survival mode and have no bandwidth to think about political solutions. They are dealing with a roof above their heads and the next meal for their families. I know that many Israelis reading this feel no compassion for their Palestinian neighbors in Gaza. Too many of our leaders and public personalities have stated repeatedly that there are no innocents in Gaza. Perhaps the contempt felt by many Israelis toward Palestinians in Gaza is understandable. To them I say: Most of the Gazans were held hostage by Hamas for 18 years.
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"Perhaps more important than that, the people of Gaza will remain our neighbors, and even if many of them would like to find another place where they can live, there are no other places that are willing to take them. The Gazans are here to remain and we need to understand that. The question that we Israelis must face is how to ensure that Gaza turns around – that Gaza becomes a place of peace in which the people of Gaza want to live in peace next to Israel. The first thing that must be done is to ensure that people have a place to live in, even if it is temporary while Gaza is being rebuilt."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"If Trump, his team, and the Board of Peace are successful in raising the tens of billions of dollars for the reconstruction, Gaza will be rebuilt with a much higher standard of living, with good-quality housing, good infrastructure, roads, public transportation, open spaces, parks, and new public buildings such as schools. Dr. Ali Shaath, the head of the Gaza national committee, said that Gaza needs 200,000 caravans for temporary housing right now. Israel has not allowed them into Gaza. There are thousands waiting to get in, but Israel has refused to allow them to enter. This already points to the main problem the Trump plan will face. The single largest obstacle to success right now is the government of Israel."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"Israel intends to hold its control over Gaza for as long as possible and with as many restrictions as possible. This could become the cause of deep conflict between the government of Israel and Trump and his people. We have already been witnessing the Israeli refusal to open the Rafah crossing that will now happen, and with the full entry into phase two of the Trump plan. If there is an argument of this type between Prime Minister Benjamin Netanyahu and Trump, without any doubt, Trump wins. It must also be understood that Gaza is not a project of gentrification. For the poor Gazans, housing that they cannot afford to live in should not be built. Gaza has to be built for the Gazans by the Gazans. This requires a lot of attention being placed on recreating Gaza’s economy."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"There are a lot of talented, smart, educated, and highly motivated young people in Gaza. Before the war, there were seven working universities in Gaza and tens of colleges teaching everything from engineering, computers, math, science, languages, and more. At the same time, youth unemployment reached almost 70%. If Gaza is closed to the world, it becomes a bastion for increased radicalism. It is not enough to change the curricula and the textbooks; the daily reality for Gazans has to also change. Clearing the rubble first is urgent. There are an estimated 60 million tons of rubble that must be cleared from the destruction done by the Israeli army. This will take years, and no one has come up with a tangible solution of what to do with it."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"Concrete and masonry rubble can be crushed into stone aggregates – some used for road paving and filling material for foundations. Concrete aggregates can be mixed with fresh cement. Crushed rubble can replace a portion of gravel or stone in construction. According to some reports, Israel is going to be held partially responsible for the costs of removing and recycling rubble. Space has to be cleared quickly for the cities of caravans of temporary housing. Infrastructure for water, sanitation, and electricity have to be constructed immediately. The upside of all that must be done is that refugee camps will not be rebuilt. Gazans have not had electricity 24/7 for many years."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"Now they might be able to have a refrigerator at home, an electric oven, heating, hot water, a laptop computer, a place to charge their cell phones, and maybe even air conditioning – things we take for granted. When the Rafah crossing opens, in two directions, Israel will insist, as it has done, that it is only for people and not for goods. Reconstruction of Gaza cannot be left in the full control of Israel. There must be robust security measures for any and all goods entering Gaza, but there are systems of ways of doing this that do not require Israeli control. Part of the measures of success for Gaza, objectively but also subjectively by the people of Gaza, will be the extent that Israel does not continue to control what happens in Gaza."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"There seems to be a joint Israeli-American understanding that most of the international nongovernmental organizations wishing to provide humanitarian aid to Gaza will be replaced by private sector elements. This is already happening since the official end of the war in October. There are positive and negative elements to this. It is good to rebuild the Gaza private sector, but this opens the door to a lot of corruption, which is already being reported in the media. The corruption is on the supply side – meaning Israelis, some of them from within the military – according to the current reports. This is intolerable and threatens the very foundations of trying to rebuild Gaza. There must be zero corruption by all of those involved."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,"Perhaps on par with the physical reconstruction of Gaza is the construction of a mindset that will eventually enable us all to imagine peace between Israel and Gaza, which essentially means peace between Israel and Palestine (because there is a need to immediately address the West Bank as well). It is not only the physical reality of Gaza that has been deeply damaged over the two years of the war and the many years prior to the war, it is also the hearts and minds of Israelis and Palestinians."
"The success of Gaza: Reconstruction is the ultimate test for Israel, Trump, Palestinians  - opinion",28-01-2026,I will try to address this in upcoming columns – looking at education and Trump’s point 18 in his 20-point plan: An interfaith dialogue process will be established based on the values of tolerance and peaceful co-existence to try and change mindsets and narratives of Palestinians and Israelis by emphasizing the benefits that can be derived from peace. Copyright ©2026 Jpost Inc. All rights reserved • •
"Purges, investigations in China’s PLA: Is Xi preparing for war or weakening the army? - opinion",28-01-2026," In recent days, it has been reported in China that two senior officers, members of the Communist Party’s Central Military Commission, have been dismissed and an investigation has been opened against them. The commission is the CCP’s top body overseeing the People’s Liberation Army and is headed by Xi Jinping, general secretary of the party and president of China. Generals Zhang Youxia, vice chairman of the commission and the most senior military officer, and Liu Zhenli, a commission member and the head of its Joint Staff Department, are suspected of corruption and violating the party’s discipline and laws. According to The Wall Street Journal, Zhang was also accused of leaking China’s nuclear secrets to the United States."
